seed,model,candidate,alpha,C,gamma,epsilon,val_mse,val_mae,fit_seconds,mean_support_vector_ratio,selected
6,rbf_svr,rbf_svr_C_500_gamma_0p01_eps_0.04,,500.0,0.01,0.04,0.0033134121793843545,0.03589865796978746,2.8117125830031,0.4067857142857143,False
6,rbf_svr,rbf_svr_C_750_gamma_0p0005_eps_0.02,,750.0,0.0005,0.02,0.0032874463451927774,0.034799013026611904,1.4269432079745457,0.6229761904761905,False
6,rbf_svr,rbf_svr_C_750_gamma_0p0005_eps_0.03,,750.0,0.0005,0.03,0.003181743243396414,0.03564639669976333,1.1752974590053782,0.4994047619047619,False
6,rbf_svr,rbf_svr_C_750_gamma_0p0005_eps_0.04,,750.0,0.0005,0.04,0.0031886116839418854,0.03706541944019248,0.9528440840076655,0.39726190476190476,False
6,rbf_svr,rbf_svr_C_750_gamma_0p00075_eps_0.02,,750.0,0.00075,0.02,0.002973478192477004,0.03324710067910202,2.0825932919979095,0.6204761904761905,False
6,rbf_svr,rbf_svr_C_750_gamma_0p00075_eps_0.03,,750.0,0.00075,0.03,0.002904332066550865,0.03405499490851426,1.7471796660101973,0.48845238095238097,False
6,rbf_svr,rbf_svr_C_750_gamma_0p00075_eps_0.04,,750.0,0.00075,0.04,0.0029404982372664085,0.03554415830746825,1.2806637089815922,0.3871428571428571,False
6,rbf_svr,rbf_svr_C_750_gamma_0p001_eps_0.02,,750.0,0.001,0.02,0.0027737249451198357,0.03230349177926345,2.886613749957178,0.618452380952381,False
6,rbf_svr,rbf_svr_C_750_gamma_0p001_eps_0.03,,750.0,0.001,0.03,0.0027142961843040075,0.033079821078085284,2.2190865830052644,0.48035714285714287,False
6,rbf_svr,rbf_svr_C_750_gamma_0p001_eps_0.04,,750.0,0.001,0.04,0.0027996133186730422,0.03459358354263637,1.553098707983736,0.37892857142857145,False
6,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.02,,750.0,0.003,0.02,0.002625275578820402,0.030544746963175225,8.22986691701226,0.6107142857142858,False
6,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.03,,750.0,0.003,0.03,0.002666306099092748,0.031033260585596616,5.5438585840165615,0.47154761904761905,False
6,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.04,,750.0,0.003,0.04,0.0027678720607623147,0.03231802047379632,3.590248041029554,0.3682142857142857,False
6,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.02,,750.0,0.01,0.02,0.003556737556716923,0.03484939745198054,12.989129874971695,0.6483333333333333,False
6,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.03,,750.0,0.01,0.03,0.0033940263107218468,0.03500518731017692,6.331973582971841,0.5086904761904761,False
6,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.04,,750.0,0.01,0.04,0.003354233047852156,0.035916309742538205,3.266290250001475,0.4089285714285714,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.02,,1000.0,0.0005,0.02,0.0031590512159923993,0.03411549157383371,1.8745673749945126,0.6232142857142857,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.03,,1000.0,0.0005,0.03,0.003066838523204889,0.03492854648809333,1.5169079159968533,0.495,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.04,,1000.0,0.0005,0.04,0.0030735431474521796,0.036332574597291244,1.2636119169765152,0.39476190476190476,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.02,,1000.0,0.00075,0.02,0.0028666830989690496,0.03267518411169516,2.6972524999873713,0.616904761904762,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.03,,1000.0,0.00075,0.03,0.0028181616557676806,0.033583740518458555,2.2590477500343695,0.4851190476190476,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.04,,1000.0,0.00075,0.04,0.00286403573124641,0.03509292401152509,1.7305207499885,0.3838095238095238,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.02,,1000.0,0.001,0.02,0.0026780243907992634,0.03177018546285352,3.8927765829721466,0.6105952380952381,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.03,,1000.0,0.001,0.03,0.0026477391070693903,0.03267894561176758,2.932549624994863,0.48,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.04,,1000.0,0.001,0.04,0.002741661618610426,0.03397581888091349,2.062122916977387,0.3740476190476191,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.02,,1000.0,0.003,0.02,0.0026473120226937277,0.030436555674346836,10.34538054204313,0.6114285714285714,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.03,,1000.0,0.003,0.03,0.002688098026143362,0.030978909225881812,7.703030583041254,0.47154761904761905,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.04,,1000.0,0.003,0.04,0.0027919825891437977,0.032304556805450683,4.149676083994564,0.37142857142857144,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.02,,1000.0,0.01,0.02,0.0036318130683487414,0.03508662262681223,14.653600834019016,0.6507142857142857,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.03,,1000.0,0.01,0.03,0.003427477119953604,0.035088290700302456,6.991714624979068,0.5105952380952381,False
6,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.04,,1000.0,0.01,0.04,0.003377019296397559,0.03600176394389543,3.373986167018302,0.4091666666666667,False
7,ridge,ridge_alpha_1e-06,1e-06,,,,0.0038691917365226715,0.045016426099268106,0.0005352909793145955,,False
7,ridge,ridge_alpha_3e-06,3e-06,,,,0.003867414104906764,0.04501237711484004,0.00043591600842773914,,False
7,ridge,ridge_alpha_1e-05,1e-05,,,,0.0038644475597795643,0.04500319652923081,0.00042145804036408663,,True
7,ridge,ridge_alpha_3e-05,3e-05,,,,0.0038653900796123903,0.04500656977485115,0.0004072909941896796,,False
7,ridge,ridge_alpha_0.0001,0.0001,,,,0.0038689761214748992,0.045021769872777,0.00040495803114026785,,False
7,ridge,ridge_alpha_0.0003,0.0003,,,,0.0038719844688172513,0.04503658640920389,0.000406875042244792,,False
7,ridge,ridge_alpha_0.001,0.001,,,,0.0038764427658476166,0.04506681847684527,0.0004021250060759485,,False
7,ridge,ridge_alpha_0.003,0.003,,,,0.0038867730275645575,0.04515181129218551,0.00038770801620557904,,False
7,ridge,ridge_alpha_0.01,0.01,,,,0.003919901210454142,0.04541306412880294,0.00037941703340038657,,False
7,ridge,ridge_alpha_0.03,0.03,,,,0.0039955166981464705,0.04596001405413393,0.00038358301389962435,,False
7,ridge,ridge_alpha_0.1,0.1,,,,0.00416186592332688,0.047164882441022876,0.00038104195846244693,,False
7,ridge,ridge_alpha_1,1.0,,,,0.004863618083546912,0.05210092932173952,0.00039120903238654137,,False
7,ridge,ridge_alpha_10,10.0,,,,0.006566561394169068,0.06351539117647192,0.0003818750265054405,,False
7,ridge,ridge_alpha_100,100.0,,,,0.008958420124045664,0.07657474566655607,0.00038058299105614424,,False
7,ridge,ridge_alpha_300,300.0,,,,0.00968694377637229,0.08010812559163939,0.0003813749644905329,,False
7,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.02,,100.0,0.0005,0.02,0.0038749651960632587,0.03927388387750134,0.36082020797766745,0.6489285714285714,False
7,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.03,,100.0,0.0005,0.03,0.003796775024952768,0.04085496736491041,0.3174527910305187,0.544047619047619,False
7,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.04,,100.0,0.0005,0.04,0.0037790604732060936,0.04291136219656011,0.30222587496973574,0.45595238095238094,False
7,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.02,,100.0,0.00075,0.02,0.0034049464357349506,0.03649031192740536,0.4392027919529937,0.6441666666666667,False
7,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.03,,100.0,0.00075,0.03,0.0033339633217763127,0.03776685951024285,0.3781317920074798,0.5270238095238096,False
7,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.04,,100.0,0.00075,0.04,0.0033698033541630324,0.04004000700829721,0.35894800000824034,0.43714285714285717,False
7,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.02,,100.0,0.001,0.02,0.0031287443261989907,0.03489534742198867,0.518478415964637,0.6371428571428571,False
7,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.03,,100.0,0.001,0.03,0.003101251213835508,0.03631736116496162,0.45489304105285555,0.5172619047619048,False
7,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.04,,100.0,0.001,0.04,0.0031227819483742817,0.03842543460289995,0.39396004198351875,0.42428571428571427,False
7,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.02,,100.0,0.003,0.02,0.0025263315034639382,0.031202079262032535,1.0556672089733183,0.6239285714285714,False
7,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.03,,100.0,0.003,0.03,0.0025540981712668617,0.03246729920022485,0.8018093749997206,0.48904761904761906,False
7,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.04,,100.0,0.003,0.04,0.002619505008855388,0.03426819229144595,0.65271416696487,0.3871428571428571,False
7,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.02,,100.0,0.01,0.02,0.0027937027790466613,0.03182094621250192,2.4876865000114776,0.6329761904761905,False
7,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.03,,100.0,0.01,0.03,0.0027543298888059982,0.0328199444391306,1.8028286669868976,0.5016666666666667,False
7,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.04,,100.0,0.01,0.04,0.0028362728136211482,0.03442662090588416,1.1670589999994263,0.3979761904761905,False
7,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.02,,300.0,0.0005,0.02,0.0031193029248442463,0.0348743686902914,0.7223987080506049,0.6436904761904761,False
7,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.03,,300.0,0.0005,0.03,0.0030724751116238355,0.03615054395996522,0.6085516659659334,0.5186904761904761,False
7,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.04,,300.0,0.0005,0.04,0.0030916245456716358,0.03813145045424707,0.525029957992956,0.4244047619047619,False
7,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.02,,300.0,0.00075,0.02,0.0028417546301937858,0.033129535957229284,0.994110332976561,0.6335714285714286,False
7,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.03,,300.0,0.00075,0.03,0.0027954780498078077,0.0342791364695917,0.746129666978959,0.5047619047619047,False
7,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.04,,300.0,0.00075,0.04,0.002816501900080295,0.036100445562174135,0.6305403339792974,0.40845238095238096,False
7,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.02,,300.0,0.001,0.02,0.0026575466043838444,0.03210747251323056,1.1671083330293186,0.6247619047619047,False
7,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.03,,300.0,0.001,0.03,0.002587556212936217,0.0329821496651524,0.9416677500121295,0.49785714285714283,False
7,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.04,,300.0,0.001,0.04,0.00262527533644589,0.03463902445283784,0.8667022910085507,0.3970238095238095,False
7,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.02,,300.0,0.003,0.02,0.0023286858215696626,0.02973891844853624,2.9683632089872845,0.6177380952380952,False
7,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.03,,300.0,0.003,0.03,0.0024184466648479474,0.030999594183817338,2.0663991670007817,0.47773809523809524,False
7,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.04,,300.0,0.003,0.04,0.002456397677339749,0.03241696019978823,1.5482450420386158,0.3786904761904762,False
7,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.02,,300.0,0.01,0.02,0.003255285344727649,0.032700858394501243,6.915124541963451,0.6392857142857142,False
7,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.03,,300.0,0.01,0.03,0.003089042215089382,0.033214699534892415,3.850595208001323,0.5057142857142857,False
7,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.04,,300.0,0.01,0.04,0.003046451857224655,0.03466660711874095,2.059952042007353,0.40773809523809523,False
7,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.02,,500.0,0.0005,0.02,0.002888551613063014,0.03349217539271361,1.0869115000241436,0.6394047619047619,False
7,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.03,,500.0,0.0005,0.03,0.0028458793545992696,0.03470127972160963,0.8337636670330539,0.5075,False
7,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.04,,500.0,0.0005,0.04,0.002876262013587727,0.036530289106241266,0.7276409170008264,0.4095238095238095,False
7,rbf_svr,rbf_svr_C_500_gamma_0p00075_eps_0.02,,500.0,0.00075,0.02,0.002652624492040936,0.03205279583772175,1.480723082961049,0.6257142857142857,False
7,rbf_svr,rbf_svr_C_500_gamma_0p00075_eps_0.03,,500.0,0.00075,0.03,0.002588987572514741,0.032971534378254494,1.1243145830230787,0.49773809523809526,False
7,rbf_svr,rbf_svr_C_500_gamma_0p00075_eps_0.04,,500.0,0.00075,0.04,0.002627930709483682,0.03464576805400141,1.1067092079902068,0.3969047619047619,False
7,rbf_svr,rbf_svr_C_500_gamma_0p001_eps_0.02,,500.0,0.001,0.02,0.0024599245946502132,0.03087749179303279,1.8257485420326702,0.6202380952380953,False
7,rbf_svr,rbf_svr_C_500_gamma_0p001_eps_0.03,,500.0,0.001,0.03,0.002425632668744274,0.03195940833440344,1.4803984999889508,0.48797619047619045,False
7,rbf_svr,rbf_svr_C_500_gamma_0p001_eps_0.04,,500.0,0.001,0.04,0.0024690905655470234,0.03356311135509276,1.0329244590247981,0.3861904761904762,False
7,rbf_svr,rbf_svr_C_500_gamma_0p003_eps_0.02,,500.0,0.003,0.02,0.0024340736284347384,0.02958817345564765,4.901676083973143,0.6205952380952381,False
7,rbf_svr,rbf_svr_C_500_gamma_0p003_eps_0.03,,500.0,0.003,0.03,0.0024660313601934055,0.03079502057917683,3.6624459589947946,0.48178571428571426,False
7,rbf_svr,rbf_svr_C_500_gamma_0p003_eps_0.04,,500.0,0.003,0.04,0.002462932688634955,0.03197501655584015,2.862794540997129,0.3792857142857143,False
7,rbf_svr,rbf_svr_C_500_gamma_0p01_eps_0.02,,500.0,0.01,0.02,0.003375655603784517,0.03291236734311965,10.442031499987934,0.6407142857142857,False
7,rbf_svr,rbf_svr_C_500_gamma_0p01_eps_0.03,,500.0,0.01,0.03,0.003240176715369892,0.033503663797712434,4.972437833959702,0.5078571428571429,False
7,rbf_svr,rbf_svr_C_500_gamma_0p01_eps_0.04,,500.0,0.01,0.04,0.0031597059042260166,0.03487076942102245,2.7270960829919204,0.4082142857142857,False
7,rbf_svr,rbf_svr_C_750_gamma_0p0005_eps_0.02,,750.0,0.0005,0.02,0.002760519647447902,0.03275461919844639,1.5569857500377111,0.6327380952380952,False
7,rbf_svr,rbf_svr_C_750_gamma_0p0005_eps_0.03,,750.0,0.0005,0.03,0.002699940298911844,0.03365484338456431,1.1503252919646911,0.5017857142857143,False
7,rbf_svr,rbf_svr_C_750_gamma_0p0005_eps_0.04,,750.0,0.0005,0.04,0.0027378082499792487,0.035386063804677896,0.976970124989748,0.4030952380952381,False
7,rbf_svr,rbf_svr_C_750_gamma_0p00075_eps_0.02,,750.0,0.00075,0.02,0.002489365866632071,0.031079632061052694,2.201643457985483,0.623452380952381,False
7,rbf_svr,rbf_svr_C_750_gamma_0p00075_eps_0.03,,750.0,0.00075,0.03,0.002446818371113252,0.032086010639452385,1.5425800409866497,0.48964285714285716,False
7,rbf_svr,rbf_svr_C_750_gamma_0p00075_eps_0.04,,750.0,0.00075,0.04,0.0024962370441732286,0.03375171617412463,1.2631085839821026,0.3886904761904762,False
7,rbf_svr,rbf_svr_C_750_gamma_0p001_eps_0.02,,750.0,0.001,0.02,0.0023440816579358976,0.03022628344007091,2.926307958958205,0.6179761904761905,False
7,rbf_svr,rbf_svr_C_750_gamma_0p001_eps_0.03,,750.0,0.001,0.03,0.0023429741089419052,0.03141185896553336,2.0173176669632085,0.48238095238095235,False
7,rbf_svr,rbf_svr_C_750_gamma_0p001_eps_0.04,,750.0,0.001,0.04,0.0023702377488492767,0.03278191103380523,1.5390481670037843,0.3788095238095238,False
7,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.02,,750.0,0.003,0.02,0.002666766989793877,0.02979959020954785,8.0815935000428,0.6188095238095238,False
7,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.03,,750.0,0.003,0.03,0.0025838170211133775,0.030688704858469352,6.586925959039945,0.48035714285714287,False
7,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.04,,750.0,0.003,0.04,0.002506628518034257,0.03207043258080568,4.126951749960426,0.3825,False
7,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.02,,750.0,0.01,0.02,0.003468659262583251,0.03322255639404531,13.061527875019237,0.6446428571428572,False
7,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.03,,750.0,0.01,0.03,0.0033140130332017233,0.03377386408026698,5.737793541979045,0.5136904761904761,False
7,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.04,,750.0,0.01,0.04,0.003220604952968414,0.03496283380866575,2.9843076660181396,0.4095238095238095,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.02,,1000.0,0.0005,0.02,0.00266601163927241,0.032217165340723164,1.991384332999587,0.6301190476190476,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.03,,1000.0,0.0005,0.03,0.0025994973802193114,0.03300952225215065,1.5355227920226753,0.49892857142857144,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.04,,1000.0,0.0005,0.04,0.0026380897779849067,0.034637160775436306,1.264184458006639,0.3960714285714286,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.02,,1000.0,0.00075,0.02,0.0024004759760484842,0.030576188915395215,2.662756542034913,0.6191666666666666,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.03,,1000.0,0.00075,0.03,0.002384173348809912,0.03164811254920296,2.3796180420322344,0.4895238095238095,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.04,,1000.0,0.00075,0.04,0.002410778370293464,0.03305113573661538,1.570165208016988,0.3836904761904762,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.02,,1000.0,0.001,0.02,0.002283956028311761,0.029896640724319554,3.886081875010859,0.6173809523809524,True
7,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.03,,1000.0,0.001,0.03,0.0023000047978572248,0.031023436088504584,2.584447207977064,0.4788095238095238,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.04,,1000.0,0.001,0.04,0.002331946804345367,0.03243160883670374,2.0143606669735163,0.37726190476190474,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.02,,1000.0,0.003,0.02,0.002694250175128823,0.029642348855458533,11.354562916967552,0.6220238095238095,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.03,,1000.0,0.003,0.03,0.0027191505586495503,0.0307692333640101,7.623930541973095,0.4798809523809524,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.04,,1000.0,0.003,0.04,0.0025832797812525214,0.032147690046361824,5.224878333043307,0.38345238095238093,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.02,,1000.0,0.01,0.02,0.003502985918828832,0.033320835980634504,14.738725665956736,0.6517857142857143,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.03,,1000.0,0.01,0.03,0.0033699841215372485,0.03389431174237127,6.437659125018399,0.5161904761904762,False
7,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.04,,1000.0,0.01,0.04,0.003240156332887488,0.03497006176648527,3.0925968749797903,0.4123809523809524,False
8,ridge,ridge_alpha_1e-06,1e-06,,,,0.004088505796246105,0.04478577864549903,0.0005672499537467957,,False
8,ridge,ridge_alpha_3e-06,3e-06,,,,0.004086052263595946,0.04477083638457012,0.0004437500028871,,False
8,ridge,ridge_alpha_1e-05,1e-05,,,,0.004083086745032789,0.04475909841380187,0.00043791596544906497,,False
8,ridge,ridge_alpha_3e-05,3e-05,,,,0.004080652668722561,0.044755079245185576,0.00042812502942979336,,False
8,ridge,ridge_alpha_0.0001,0.0001,,,,0.00407911107786621,0.0447555649653413,0.0004209160106256604,,False
8,ridge,ridge_alpha_0.0003,0.0003,,,,0.004078912751783558,0.04476196373784095,0.0004230000195093453,,True
8,ridge,ridge_alpha_0.001,0.001,,,,0.0040801974167850846,0.044783290389654756,0.0005520830163732171,,False
8,ridge,ridge_alpha_0.003,0.003,,,,0.004084651118190284,0.044841657716153616,0.0004608750459738076,,False
8,ridge,ridge_alpha_0.01,0.01,,,,0.004101317255072835,0.045026940725482224,0.0004267080221325159,,False
8,ridge,ridge_alpha_0.03,0.03,,,,0.004146760652568361,0.04545637998510082,0.0004157920484431088,,False
8,ridge,ridge_alpha_0.1,0.1,,,,0.004270295166625337,0.04651530883356884,0.0004164999700151384,,False
8,ridge,ridge_alpha_1,1.0,,,,0.0048820501199980685,0.051263442321045384,0.000514333019964397,,False
8,ridge,ridge_alpha_10,10.0,,,,0.00672457403131568,0.06325555822780474,0.0004624580033123493,,False
8,ridge,ridge_alpha_100,100.0,,,,0.00932865411560342,0.07680760221052708,0.0004248750046826899,,False
8,ridge,ridge_alpha_300,300.0,,,,0.01006330225503687,0.08040870196444194,0.000412957975640893,,False
8,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.02,,100.0,0.0005,0.02,0.00402814425281866,0.03985787117440286,0.3612902500317432,0.6396428571428572,False
8,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.03,,100.0,0.0005,0.03,0.003933259018814764,0.041343051393149984,0.3159786250325851,0.5335714285714286,False
8,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.04,,100.0,0.0005,0.04,0.0038933022279470336,0.04315275081401401,0.30600337497889996,0.445,False
8,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.02,,100.0,0.00075,0.02,0.003667939881829233,0.03789423310975485,0.4671670409734361,0.6326190476190476,False
8,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.03,,100.0,0.00075,0.03,0.003567175335232896,0.03907687742509309,0.3924451249768026,0.5175,False
8,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.04,,100.0,0.00075,0.04,0.0035444919762110303,0.04076738025839072,0.3661491249804385,0.42404761904761906,False
8,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.02,,100.0,0.001,0.02,0.0034221707867438224,0.03656462041503406,0.5393494999734685,0.6282142857142857,False
8,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.03,,100.0,0.001,0.03,0.003344037865288123,0.0376133977431555,0.4537097080028616,0.5064285714285715,False
8,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.04,,100.0,0.001,0.04,0.003357670833011914,0.03939609558854086,0.39417137496639043,0.4126190476190476,False
8,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.02,,100.0,0.003,0.02,0.002861636215421098,0.03321546015533499,1.1512924580019899,0.613452380952381,False
8,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.03,,100.0,0.003,0.03,0.002779730880528905,0.033959529043364585,0.9437170419842005,0.47869047619047617,False
8,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.04,,100.0,0.003,0.04,0.0028769863051410307,0.035524736608756886,0.6867689580540173,0.37976190476190474,False
8,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.02,,100.0,0.01,0.02,0.0030550773154846508,0.033537548330671726,2.621241791988723,0.6209523809523809,False
8,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.03,,100.0,0.01,0.03,0.0031116587499812375,0.03477378714350444,1.6266064579831436,0.4876190476190476,False
8,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.04,,100.0,0.01,0.04,0.0031198036473851433,0.03589822549170481,1.061126917018555,0.39166666666666666,False
8,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.02,,300.0,0.0005,0.02,0.0033755971341947483,0.036291545531127754,0.721177582978271,0.6298809523809524,False
8,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.03,,300.0,0.0005,0.03,0.0032980994185470474,0.03737500161746933,0.6333767919568345,0.5069047619047619,False
8,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.04,,300.0,0.0005,0.04,0.0032973966316266704,0.038945979853563795,0.5122774160117842,0.41,False
8,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.02,,300.0,0.00075,0.02,0.0031253571822132953,0.03496773523689928,0.9692146250163205,0.621547619047619,False
8,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.03,,300.0,0.00075,0.03,0.0030562733688039973,0.03577501115767811,0.7871089589898475,0.49202380952380953,False
8,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.04,,300.0,0.00075,0.04,0.003057720109965661,0.037219261829927845,0.6003159169922583,0.3985714285714286,False
8,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.02,,300.0,0.001,0.02,0.0029791724966719804,0.03422127818311953,1.1636778750107624,0.6160714285714286,False
8,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.03,,300.0,0.001,0.03,0.0029334985284854447,0.035037424826470605,0.9015636669937521,0.4870238095238095,False
8,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.04,,300.0,0.001,0.04,0.0029309342004572277,0.03618314270403253,0.7578393750009127,0.38511904761904764,False
8,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.02,,300.0,0.003,0.02,0.002786067588437416,0.031954972714577125,3.08988645800855,0.6133333333333333,False
8,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.03,,300.0,0.003,0.03,0.0027484011554129457,0.03259933513974245,2.3825263750040904,0.47095238095238096,False
8,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.04,,300.0,0.003,0.04,0.0028300164904307193,0.03404179794760094,1.6147065830300562,0.37273809523809526,False
8,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.02,,300.0,0.01,0.02,0.0032517151264563294,0.03420174699289838,6.401366915961262,0.6290476190476191,False
8,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.03,,300.0,0.01,0.03,0.003156118725897649,0.034617130465037074,3.814958250033669,0.49476190476190474,False
8,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.04,,300.0,0.01,0.04,0.003096235034271654,0.03508119945088305,2.020200540951919,0.3983333333333333,False
8,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.02,,500.0,0.0005,0.02,0.0031902749348416927,0.03532463835991846,1.1305911249946803,0.6244047619047619,False
8,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.03,,500.0,0.0005,0.03,0.00310243081755025,0.03608644458909686,0.8533406669739634,0.49714285714285716,False
8,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.04,,500.0,0.0005,0.04,0.0030950385997308492,0.03749756659630067,0.702029499982018,0.3995238095238095,False
8,rbf_svr,rbf_svr_C_500_gamma_0p00075_eps_0.02,,500.0,0.00075,0.02,0.0029614471311296174,0.03409835102700614,1.447192040970549,0.6180952380952381,False
