seed,descriptor_set,candidate,C,gamma,epsilon,val_mse,val_mae,fit_seconds,mean_support_vector_ratio,selected
2,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.02,750.0,0.0005,0.02,0.002096250996127442,0.026310808098540715,2.188115250028204,0.49154761904761907,False
2,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.03,750.0,0.0005,0.03,0.002119800963003552,0.0277683319774355,1.377627333975397,0.37273809523809526,False
2,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.04,750.0,0.0005,0.04,0.002279901975375475,0.03016057959938178,0.9833976249792613,0.29369047619047617,False
2,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.02,750.0,0.00075,0.02,0.001877932932941622,0.025104091980281552,2.726804625010118,0.47226190476190477,False
2,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.03,750.0,0.00075,0.03,0.0019216543142830521,0.026603756538400993,1.9075564590166323,0.35714285714285715,False
2,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.04,750.0,0.00075,0.04,0.0020586155529716027,0.02871127043943321,1.334517000010237,0.2854761904761905,False
2,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.02,750.0,0.001,0.02,0.0017816332739013343,0.024469675408027566,3.8878184580244124,0.4751190476190476,False
2,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.03,750.0,0.001,0.03,0.0018381439939644533,0.02603327936698209,2.2313898330321535,0.3557142857142857,False
2,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.04,750.0,0.001,0.04,0.001964832972407412,0.02800940430836588,1.613322417018935,0.2864285714285714,False
2,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.02,750.0,0.003,0.02,0.0017855351416805703,0.023958380439904853,7.571961000037845,0.49952380952380954,False
2,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.03,750.0,0.003,0.03,0.0018347875749047875,0.025468553462708366,3.166613499983214,0.37273809523809526,False
2,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.04,750.0,0.003,0.04,0.0019694292977638635,0.027319590418128877,2.322882624983322,0.2976190476190476,False
2,oracle_full,rbf_svr_C_750_gamma_0p01_eps_0.02,750.0,0.01,0.02,0.0025579718815014383,0.029040125707218915,4.810999707959127,0.5475,False
2,oracle_full,rbf_svr_C_750_gamma_0p01_eps_0.03,750.0,0.01,0.03,0.0026677468852267772,0.031099282142170035,2.1742543750442564,0.41928571428571426,False
2,oracle_full,rbf_svr_C_750_gamma_0p01_eps_0.04,750.0,0.01,0.04,0.0028726607717511174,0.033860579714852845,1.2980176249984652,0.3461904761904762,False
2,oracle_full,rbf_svr_C_1000_gamma_0p0005_eps_0.02,1000.0,0.0005,0.02,0.0019784100008251805,0.025622822938244312,2.887947332987096,0.4804761904761905,False
2,oracle_full,rbf_svr_C_1000_gamma_0p0005_eps_0.03,1000.0,0.0005,0.03,0.0020100890850512166,0.02704525360591863,1.8160389169934206,0.36333333333333334,False
2,oracle_full,rbf_svr_C_1000_gamma_0p0005_eps_0.04,1000.0,0.0005,0.04,0.0022148119065443245,0.029448861072814685,1.2387538329930976,0.2869047619047619,False
2,oracle_full,rbf_svr_C_1000_gamma_0p00075_eps_0.02,1000.0,0.00075,0.02,0.0017984186686972464,0.02458381828070831,3.5496512500103563,0.47345238095238096,False
2,oracle_full,rbf_svr_C_1000_gamma_0p00075_eps_0.03,1000.0,0.00075,0.03,0.0018184815058752927,0.025940839014372847,2.3026146669872105,0.35595238095238096,False
2,oracle_full,rbf_svr_C_1000_gamma_0p00075_eps_0.04,1000.0,0.00075,0.04,0.0019829910978099315,0.02808104373912295,2.009816250007134,0.2845238095238095,False
2,oracle_full,rbf_svr_C_1000_gamma_0p001_eps_0.02,1000.0,0.001,0.02,0.0017524847052662093,0.024150982855966285,4.830746250052471,0.4739285714285714,False
2,oracle_full,rbf_svr_C_1000_gamma_0p001_eps_0.03,1000.0,0.001,0.03,0.0018085962683678039,0.02557476657744676,3.35518679197412,0.35369047619047617,False
2,oracle_full,rbf_svr_C_1000_gamma_0p001_eps_0.04,1000.0,0.001,0.04,0.0019316529133428949,0.02756785498477772,1.9370474580209702,0.2833333333333333,False
2,oracle_full,rbf_svr_C_1000_gamma_0p003_eps_0.02,1000.0,0.003,0.02,0.001872566784099717,0.024283298832467354,10.010368500021286,0.5021428571428571,False
2,oracle_full,rbf_svr_C_1000_gamma_0p003_eps_0.03,1000.0,0.003,0.03,0.0019209013717073479,0.025697532215775986,5.236196374986321,0.3780952380952381,False
2,oracle_full,rbf_svr_C_1000_gamma_0p003_eps_0.04,1000.0,0.003,0.04,0.0020135685353800327,0.027336906388289516,3.2070036249933764,0.3016666666666667,False
2,oracle_full,rbf_svr_C_1000_gamma_0p01_eps_0.02,1000.0,0.01,0.02,0.002568864734689704,0.02910437361558499,4.909493624989409,0.5491666666666667,False
2,oracle_full,rbf_svr_C_1000_gamma_0p01_eps_0.03,1000.0,0.01,0.03,0.002680337716583029,0.031112264258366495,2.341833625047002,0.4207142857142857,False
2,oracle_full,rbf_svr_C_1000_gamma_0p01_eps_0.04,1000.0,0.01,0.04,0.0028761845392416634,0.033872370319222356,1.3135314579703845,0.34595238095238096,False
3,oracle_full,rbf_svr_C_100_gamma_0p0005_eps_0.02,100.0,0.0005,0.02,0.0033933005901340806,0.035257803321487355,0.47427695902297273,0.5614285714285714,False
3,oracle_full,rbf_svr_C_100_gamma_0p0005_eps_0.03,100.0,0.0005,0.03,0.0033669605686085487,0.03756177988355359,0.39234370895428583,0.4573809523809524,False
3,oracle_full,rbf_svr_C_100_gamma_0p0005_eps_0.04,100.0,0.0005,0.04,0.0034460611888193415,0.04060811657770744,0.3268611250096001,0.38345238095238093,False
3,oracle_full,rbf_svr_C_100_gamma_0p00075_eps_0.02,100.0,0.00075,0.02,0.0029402309158547595,0.03223908408061266,0.5886439589667134,0.5280952380952381,False
3,oracle_full,rbf_svr_C_100_gamma_0p00075_eps_0.03,100.0,0.00075,0.03,0.002959802734007375,0.03449404009198808,0.46437487500952557,0.42428571428571427,False
3,oracle_full,rbf_svr_C_100_gamma_0p00075_eps_0.04,100.0,0.00075,0.04,0.00301498840358659,0.0372073127131113,0.3741024170303717,0.3494047619047619,False
3,oracle_full,rbf_svr_C_100_gamma_0p001_eps_0.02,100.0,0.001,0.02,0.002659783283817914,0.030307975393682473,0.6920350840082392,0.5091666666666667,False
3,oracle_full,rbf_svr_C_100_gamma_0p001_eps_0.03,100.0,0.001,0.03,0.0026798470184674983,0.03232323412293325,0.5073852910427377,0.40166666666666667,False
3,oracle_full,rbf_svr_C_100_gamma_0p001_eps_0.04,100.0,0.001,0.04,0.0028167438156837476,0.03526856185814839,0.42218066594796255,0.3296428571428571,False
3,oracle_full,rbf_svr_C_100_gamma_0p003_eps_0.02,100.0,0.003,0.02,0.002114737903819908,0.02648329545734711,1.2701715839793906,0.4798809523809524,False
3,oracle_full,rbf_svr_C_100_gamma_0p003_eps_0.03,100.0,0.003,0.03,0.0022127346137058557,0.028355860995670334,0.844831875001546,0.3736904761904762,False
3,oracle_full,rbf_svr_C_100_gamma_0p003_eps_0.04,100.0,0.003,0.04,0.002399040924417413,0.03110639108158107,0.581009833025746,0.2997619047619048,False
3,oracle_full,rbf_svr_C_100_gamma_0p01_eps_0.02,100.0,0.01,0.02,0.0028389374747607426,0.030686921714995534,1.7992948750033975,0.5242857142857142,False
3,oracle_full,rbf_svr_C_100_gamma_0p01_eps_0.03,100.0,0.01,0.03,0.0030038666996551992,0.0331962859169574,0.9784653329988942,0.41523809523809524,False
3,oracle_full,rbf_svr_C_100_gamma_0p01_eps_0.04,100.0,0.01,0.04,0.003265489420572807,0.03671811643768579,0.652588042023126,0.3467857142857143,False
3,oracle_full,rbf_svr_C_300_gamma_0p0005_eps_0.02,300.0,0.0005,0.02,0.0026728736567695932,0.030106813812318747,0.9024432500009425,0.5064285714285715,False
3,oracle_full,rbf_svr_C_300_gamma_0p0005_eps_0.03,300.0,0.0005,0.03,0.0026991930764331015,0.03221195006355114,0.6915096669690683,0.3986904761904762,False
3,oracle_full,rbf_svr_C_300_gamma_0p0005_eps_0.04,300.0,0.0005,0.04,0.002779882767787555,0.03483940501950527,0.5542681660153903,0.3227380952380952,False
3,oracle_full,rbf_svr_C_300_gamma_0p00075_eps_0.02,300.0,0.00075,0.02,0.002349905994604864,0.02796700497798967,1.2538396670133807,0.4857142857142857,False
3,oracle_full,rbf_svr_C_300_gamma_0p00075_eps_0.03,300.0,0.00075,0.03,0.002370153403987655,0.0296410806583242,0.8738819159916602,0.37273809523809526,False
3,oracle_full,rbf_svr_C_300_gamma_0p00075_eps_0.04,300.0,0.00075,0.04,0.002495542698925157,0.032141131667216154,0.6787895829766057,0.3013095238095238,False
3,oracle_full,rbf_svr_C_300_gamma_0p001_eps_0.02,300.0,0.001,0.02,0.0021295734860703906,0.026637356925958776,1.5113924579927698,0.48214285714285715,False
3,oracle_full,rbf_svr_C_300_gamma_0p001_eps_0.03,300.0,0.001,0.03,0.002182728101432479,0.028260401598319027,1.1164077920257114,0.36714285714285716,False
3,oracle_full,rbf_svr_C_300_gamma_0p001_eps_0.04,300.0,0.001,0.04,0.0023030996284772736,0.030611410377714535,0.7480165410088375,0.29523809523809524,False
3,oracle_full,rbf_svr_C_300_gamma_0p003_eps_0.02,300.0,0.003,0.02,0.0020319713740125814,0.02561857131342689,3.065120375016704,0.48142857142857143,False
3,oracle_full,rbf_svr_C_300_gamma_0p003_eps_0.03,300.0,0.003,0.03,0.0021006137260626764,0.027068425295690663,1.7422842920059338,0.36345238095238097,False
3,oracle_full,rbf_svr_C_300_gamma_0p003_eps_0.04,300.0,0.003,0.04,0.002250868619418402,0.029106990089783763,1.163468082959298,0.2876190476190476,False
3,oracle_full,rbf_svr_C_300_gamma_0p01_eps_0.02,300.0,0.01,0.02,0.0028726814489876025,0.03057043466949143,2.8729516660096124,0.5344047619047619,False
3,oracle_full,rbf_svr_C_300_gamma_0p01_eps_0.03,300.0,0.01,0.03,0.0030146653125129063,0.03290758115830422,1.4365312500158325,0.4151190476190476,False
3,oracle_full,rbf_svr_C_300_gamma_0p01_eps_0.04,300.0,0.01,0.04,0.003229084673655933,0.0361611146472615,0.8937755420338362,0.34654761904761905,False
3,oracle_full,rbf_svr_C_500_gamma_0p0005_eps_0.02,500.0,0.0005,0.02,0.0024293066667704245,0.028321870287858254,1.4120388330193236,0.4897619047619048,False
3,oracle_full,rbf_svr_C_500_gamma_0p0005_eps_0.03,500.0,0.0005,0.03,0.0024671027362233072,0.030294455815544075,1.0631870420183986,0.37488095238095237,False
3,oracle_full,rbf_svr_C_500_gamma_0p0005_eps_0.04,500.0,0.0005,0.04,0.0025766921741822756,0.03274401793127286,0.8422365409787744,0.3053571428571429,False
3,oracle_full,rbf_svr_C_500_gamma_0p00075_eps_0.02,500.0,0.00075,0.02,0.002129754344932741,0.02660571600608435,1.9030901250080206,0.4801190476190476,False
3,oracle_full,rbf_svr_C_500_gamma_0p00075_eps_0.03,500.0,0.00075,0.03,0.0021725073605987294,0.0280882334209927,1.4595853749779053,0.36238095238095236,False
3,oracle_full,rbf_svr_C_500_gamma_0p00075_eps_0.04,500.0,0.00075,0.04,0.002296298702497328,0.03037079663291701,0.9876825000392273,0.29154761904761906,False
3,oracle_full,rbf_svr_C_500_gamma_0p001_eps_0.02,500.0,0.001,0.02,0.001980924567795961,0.02547960752582567,2.5304060420021415,0.47404761904761905,False
3,oracle_full,rbf_svr_C_500_gamma_0p001_eps_0.03,500.0,0.001,0.03,0.002034908622847355,0.0270512035727132,1.5097458330565132,0.3554761904761905,False
3,oracle_full,rbf_svr_C_500_gamma_0p001_eps_0.04,500.0,0.001,0.04,0.0021607187257914823,0.02914276390554592,1.2392654590075836,0.28595238095238096,False
3,oracle_full,rbf_svr_C_500_gamma_0p003_eps_0.02,500.0,0.003,0.02,0.002064349454604659,0.02573411772786554,4.903822291991673,0.4886904761904762,False
3,oracle_full,rbf_svr_C_500_gamma_0p003_eps_0.03,500.0,0.003,0.03,0.0021267939373379114,0.027024449426051228,2.691111165971961,0.3661904761904762,False
3,oracle_full,rbf_svr_C_500_gamma_0p003_eps_0.04,500.0,0.003,0.04,0.002275864317526015,0.028961163960424727,1.5330447919550352,0.28785714285714287,False
3,oracle_full,rbf_svr_C_500_gamma_0p01_eps_0.02,500.0,0.01,0.02,0.0028814218115820575,0.030498713779182555,3.7691847500391304,0.5357142857142857,False
3,oracle_full,rbf_svr_C_500_gamma_0p01_eps_0.03,500.0,0.01,0.03,0.003003757763103109,0.032800184723311636,1.759720792004373,0.4180952380952381,False
3,oracle_full,rbf_svr_C_500_gamma_0p01_eps_0.04,500.0,0.01,0.04,0.0032339752696851657,0.036150019006629557,1.1118146250373684,0.34654761904761905,False
3,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.02,750.0,0.0005,0.02,0.002266975985577469,0.02727006344856631,2.040789000049699,0.4766666666666667,False
3,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.03,750.0,0.0005,0.03,0.002288594688346529,0.028906086859834666,1.3635037500062026,0.36583333333333334,False
3,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.04,750.0,0.0005,0.04,0.002417119839457228,0.031171906296424075,1.090782416984439,0.29404761904761906,False
3,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.02,750.0,0.00075,0.02,0.00198981082489783,0.025630446335362968,2.9026841670274734,0.4710714285714286,False
3,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.03,750.0,0.00075,0.03,0.0020534990922333827,0.02714246110949494,1.887404749984853,0.35428571428571426,False
3,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.04,750.0,0.00075,0.04,0.0021605062751892255,0.02907781128000027,1.5069522089906968,0.2826190476190476,False
3,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.02,750.0,0.001,0.02,0.0019021651963426955,0.024752313071378682,3.8214720839750953,0.4675,False
3,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.03,750.0,0.001,0.03,0.001929460709405115,0.02613024073010423,2.1969871670007706,0.35345238095238096,False
3,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.04,750.0,0.001,0.04,0.0020745095185852524,0.028244334502692914,1.686129208013881,0.28214285714285714,False
3,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.02,750.0,0.003,0.02,0.0021007397144334234,0.025759910895931645,6.474218834016938,0.49214285714285716,False
3,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.03,750.0,0.003,0.03,0.0021798177528284854,0.02710144726818362,3.4128252920345403,0.37142857142857144,False
3,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.04,750.0,0.003,0.04,0.002302576201767353,0.028979103283150502,1.7893761250306852,0.2898809523809524,False
3,oracle_full,rbf_svr_C_750_gamma_0p01_eps_0.02,750.0,0.01,0.02,0.0028763521988597715,0.030469087665073606,4.315419207967352,0.5382142857142858,False
3,oracle_full,rbf_svr_C_750_gamma_0p01_eps_0.03,750.0,0.01,0.03,0.0030091044008712002,0.032825024675632405,1.9260615420062095,0.4169047619047619,False
3,oracle_full,rbf_svr_C_750_gamma_0p01_eps_0.04,750.0,0.01,0.04,0.003246561607116851,0.036193690041001786,1.1948557080468163,0.3476190476190476,False
3,oracle_full,rbf_svr_C_1000_gamma_0p0005_eps_0.02,1000.0,0.0005,0.02,0.0021418468159026724,0.02658115231626766,2.5508297499618493,0.4744047619047619,False
3,oracle_full,rbf_svr_C_1000_gamma_0p0005_eps_0.03,1000.0,0.0005,0.03,0.0022015718740107755,0.0281350611574553,1.8498179590096697,0.36273809523809525,False
3,oracle_full,rbf_svr_C_1000_gamma_0p0005_eps_0.04,1000.0,0.0005,0.04,0.0023087645909459285,0.03024579664522308,1.4696079170098528,0.2876190476190476,False
3,oracle_full,rbf_svr_C_1000_gamma_0p00075_eps_0.02,1000.0,0.00075,0.02,0.0019219852927792453,0.025075230673930922,4.037737083970569,0.4695238095238095,False
3,oracle_full,rbf_svr_C_1000_gamma_0p00075_eps_0.03,1000.0,0.00075,0.03,0.001975569320473703,0.026497438170184604,2.73194233403774,0.35345238095238096,False
3,oracle_full,rbf_svr_C_1000_gamma_0p00075_eps_0.04,1000.0,0.00075,0.04,0.0020942831792305177,0.0284812309147694,1.6948121250024997,0.28404761904761905,False
3,oracle_full,rbf_svr_C_1000_gamma_0p001_eps_0.02,1000.0,0.001,0.02,0.001868217940669011,0.024514504959934128,5.081372834043577,0.4682142857142857,True
3,oracle_full,rbf_svr_C_1000_gamma_0p001_eps_0.03,1000.0,0.001,0.03,0.0018791223207935406,0.0256648820639568,2.8299934590468183,0.3497619047619048,False
3,oracle_full,rbf_svr_C_1000_gamma_0p001_eps_0.04,1000.0,0.001,0.04,0.0020074700952180968,0.027547947863591007,1.9855017919908278,0.28035714285714286,False
3,oracle_full,rbf_svr_C_1000_gamma_0p003_eps_0.02,1000.0,0.003,0.02,0.002152028152925354,0.025861269949161884,8.784763000032399,0.4928571428571429,False
3,oracle_full,rbf_svr_C_1000_gamma_0p003_eps_0.03,1000.0,0.003,0.03,0.0022051080917885237,0.02719898268634763,4.166261125006713,0.3726190476190476,False
3,oracle_full,rbf_svr_C_1000_gamma_0p003_eps_0.04,1000.0,0.003,0.04,0.002317322980518111,0.029114430317800716,2.4796295419801027,0.2929761904761905,False
3,oracle_full,rbf_svr_C_1000_gamma_0p01_eps_0.02,1000.0,0.01,0.02,0.0028760256609577295,0.03045206002826517,4.338656333042309,0.539047619047619,False
3,oracle_full,rbf_svr_C_1000_gamma_0p01_eps_0.03,1000.0,0.01,0.03,0.0030131698727848652,0.03282756066555085,2.305419832991902,0.4182142857142857,False
3,oracle_full,rbf_svr_C_1000_gamma_0p01_eps_0.04,1000.0,0.01,0.04,0.003249951234585889,0.036199069129440264,1.2513479579938576,0.34833333333333333,False
4,oracle_full,rbf_svr_C_100_gamma_0p0005_eps_0.02,100.0,0.0005,0.02,0.003529758454712681,0.0365044329223128,0.4516909999656491,0.5489285714285714,False
4,oracle_full,rbf_svr_C_100_gamma_0p0005_eps_0.03,100.0,0.0005,0.03,0.0034944840517163634,0.03864487964469717,0.37683762499364093,0.4486904761904762,False
4,oracle_full,rbf_svr_C_100_gamma_0p0005_eps_0.04,100.0,0.0005,0.04,0.003556818300545482,0.041520317966817225,0.34432483301497996,0.37714285714285717,False
4,oracle_full,rbf_svr_C_100_gamma_0p00075_eps_0.02,100.0,0.00075,0.02,0.0029857142586395,0.033268196913542866,0.544447417021729,0.5219047619047619,False
4,oracle_full,rbf_svr_C_100_gamma_0p00075_eps_0.03,100.0,0.00075,0.03,0.0029856472425747,0.035314409755191734,0.4411305829999037,0.4173809523809524,False
4,oracle_full,rbf_svr_C_100_gamma_0p00075_eps_0.04,100.0,0.00075,0.04,0.0031283307454344983,0.038505022772848896,0.3891146249952726,0.3461904761904762,False
4,oracle_full,rbf_svr_C_100_gamma_0p001_eps_0.02,100.0,0.001,0.02,0.0026983454848074867,0.031451618522946055,0.6775555000058375,0.5042857142857143,False
4,oracle_full,rbf_svr_C_100_gamma_0p001_eps_0.03,100.0,0.001,0.03,0.0027361561737774417,0.033525515020378864,0.5026482079993002,0.3933333333333333,False
4,oracle_full,rbf_svr_C_100_gamma_0p001_eps_0.04,100.0,0.001,0.04,0.0028452307244249903,0.03627084345262165,0.432071040966548,0.3213095238095238,False
4,oracle_full,rbf_svr_C_100_gamma_0p003_eps_0.02,100.0,0.003,0.02,0.002057950314997057,0.027116037012570135,1.343935374985449,0.48023809523809524,False
4,oracle_full,rbf_svr_C_100_gamma_0p003_eps_0.03,100.0,0.003,0.03,0.002183963102557156,0.028975976731495646,0.7855971250100993,0.3644047619047619,False
4,oracle_full,rbf_svr_C_100_gamma_0p003_eps_0.04,100.0,0.003,0.04,0.0023854240650079354,0.03188619314501193,0.5715546669671312,0.2941666666666667,False
4,oracle_full,rbf_svr_C_100_gamma_0p01_eps_0.02,100.0,0.01,0.02,0.0023104965953311906,0.02923007895547929,1.575507125002332,0.5266666666666666,False
4,oracle_full,rbf_svr_C_100_gamma_0p01_eps_0.03,100.0,0.01,0.03,0.0025189481000458033,0.031888292511078734,0.8853659999440424,0.4126190476190476,False
4,oracle_full,rbf_svr_C_100_gamma_0p01_eps_0.04,100.0,0.01,0.04,0.0027747569856321186,0.03502501503586066,0.66939158301102,0.3441666666666667,False
4,oracle_full,rbf_svr_C_300_gamma_0p0005_eps_0.02,300.0,0.0005,0.02,0.002644780085092913,0.03100652056242699,1.0275763329700567,0.5057142857142857,False
4,oracle_full,rbf_svr_C_300_gamma_0p0005_eps_0.03,300.0,0.0005,0.03,0.002659194806362443,0.032921179758732814,0.6838448750204407,0.3888095238095238,False
4,oracle_full,rbf_svr_C_300_gamma_0p0005_eps_0.04,300.0,0.0005,0.04,0.002766667510714566,0.03550023554564366,0.539091750048101,0.31785714285714284,False
4,oracle_full,rbf_svr_C_300_gamma_0p00075_eps_0.02,300.0,0.00075,0.02,0.0023217284671609426,0.029010230106952722,1.2174656669958495,0.48345238095238097,False
4,oracle_full,rbf_svr_C_300_gamma_0p00075_eps_0.03,300.0,0.00075,0.03,0.002354198827594407,0.030827678749773938,0.8849909160053357,0.3688095238095238,False
4,oracle_full,rbf_svr_C_300_gamma_0p00075_eps_0.04,300.0,0.00075,0.04,0.002442608673348077,0.033028169112130676,0.6968933750176802,0.2976190476190476,False
4,oracle_full,rbf_svr_C_300_gamma_0p001_eps_0.02,300.0,0.001,0.02,0.0020950006567648045,0.027491768493864484,1.4404023750103079,0.47285714285714286,False
4,oracle_full,rbf_svr_C_300_gamma_0p001_eps_0.03,300.0,0.001,0.03,0.0021896153361315287,0.02936616279656827,1.0398352079791948,0.3638095238095238,False
4,oracle_full,rbf_svr_C_300_gamma_0p001_eps_0.04,300.0,0.001,0.04,0.0022980104016120354,0.03192706711036378,0.7778242080239579,0.29119047619047617,False
4,oracle_full,rbf_svr_C_300_gamma_0p003_eps_0.02,300.0,0.003,0.02,0.0018940126851410628,0.025381746088891873,3.3485420829965733,0.48035714285714287,False
4,oracle_full,rbf_svr_C_300_gamma_0p003_eps_0.03,300.0,0.003,0.03,0.001985466341199159,0.026992154108402208,1.9647360420203768,0.35928571428571426,False
4,oracle_full,rbf_svr_C_300_gamma_0p003_eps_0.04,300.0,0.003,0.04,0.0021015664895827463,0.029374932500358983,1.1271718749776483,0.28523809523809524,False
4,oracle_full,rbf_svr_C_300_gamma_0p01_eps_0.02,300.0,0.01,0.02,0.0023332306980410663,0.029016184589108537,3.1382410840014927,0.5332142857142858,False
4,oracle_full,rbf_svr_C_300_gamma_0p01_eps_0.03,300.0,0.01,0.03,0.0024563796889507205,0.031209368725578918,1.6368284589843825,0.4155952380952381,False
4,oracle_full,rbf_svr_C_300_gamma_0p01_eps_0.04,300.0,0.01,0.04,0.002715594163477201,0.034520391021909354,1.0372038329951465,0.3458333333333333,False
4,oracle_full,rbf_svr_C_500_gamma_0p0005_eps_0.02,500.0,0.0005,0.02,0.0023589627597811495,0.02917607725876944,1.4121976250316948,0.48583333333333334,False
4,oracle_full,rbf_svr_C_500_gamma_0p0005_eps_0.03,500.0,0.0005,0.03,0.0023782632643734067,0.030901197890302084,0.988575708004646,0.37226190476190474,False
4,oracle_full,rbf_svr_C_500_gamma_0p0005_eps_0.04,500.0,0.0005,0.04,0.0024790735582007712,0.03331525830468196,0.721723040973302,0.29797619047619045,False
4,oracle_full,rbf_svr_C_500_gamma_0p00075_eps_0.02,500.0,0.00075,0.02,0.002084001462009813,0.027407719588710473,2.0232021249830723,0.4705952380952381,False
4,oracle_full,rbf_svr_C_500_gamma_0p00075_eps_0.03,500.0,0.00075,0.03,0.002155275369962141,0.029086833227683226,1.2974251660052687,0.35892857142857143,False
4,oracle_full,rbf_svr_C_500_gamma_0p00075_eps_0.04,500.0,0.00075,0.04,0.002247572716699319,0.03149238693283057,0.9964694579830393,0.2851190476190476,False
4,oracle_full,rbf_svr_C_500_gamma_0p001_eps_0.02,500.0,0.001,0.02,0.001933018926779995,0.026272859843513227,2.610220875008963,0.46714285714285714,False
4,oracle_full,rbf_svr_C_500_gamma_0p001_eps_0.03,500.0,0.001,0.03,0.0020322372533851238,0.02806681785052431,1.6273212080122903,0.3519047619047619,False
4,oracle_full,rbf_svr_C_500_gamma_0p001_eps_0.04,500.0,0.001,0.04,0.002154341911248679,0.03053185029877599,1.1345639170031063,0.2835714285714286,False
4,oracle_full,rbf_svr_C_500_gamma_0p003_eps_0.02,500.0,0.003,0.02,0.001903768828708863,0.025156346819075043,5.096480166015681,0.4860714285714286,False
4,oracle_full,rbf_svr_C_500_gamma_0p003_eps_0.03,500.0,0.003,0.03,0.0019396865598839555,0.02655584555935267,2.529206791019533,0.3630952380952381,False
4,oracle_full,rbf_svr_C_500_gamma_0p003_eps_0.04,500.0,0.003,0.04,0.0020477217349810554,0.02862007405722212,1.5209855830180459,0.2845238095238095,False
4,oracle_full,rbf_svr_C_500_gamma_0p01_eps_0.02,500.0,0.01,0.02,0.002359689303687194,0.02904319165670217,3.3503542090184055,0.5357142857142857,False
4,oracle_full,rbf_svr_C_500_gamma_0p01_eps_0.03,500.0,0.01,0.03,0.002456781116650917,0.031199785229035236,1.9048930419958197,0.41773809523809524,False
4,oracle_full,rbf_svr_C_500_gamma_0p01_eps_0.04,500.0,0.01,0.04,0.002717870509853528,0.034472874185249774,0.9798363749869168,0.34523809523809523,False
4,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.02,750.0,0.0005,0.02,0.002221657155410589,0.028225755042423577,1.8990848750108853,0.47273809523809524,False
4,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.03,750.0,0.0005,0.03,0.0022272883439901025,0.02970220125656806,1.3281847499893047,0.3620238095238095,False
4,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.04,750.0,0.0005,0.04,0.0023304179857637146,0.03189733027769812,1.1771074999705888,0.2873809523809524,False
4,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.02,750.0,0.00075,0.02,0.001957715043363641,0.02637978007343763,2.830899833003059,0.46416666666666667,False
4,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.03,750.0,0.00075,0.03,0.002043205340166131,0.02810910393109666,1.8276054589659907,0.3522619047619048,False
4,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.04,750.0,0.00075,0.04,0.0021509747621226995,0.030552244242673807,1.279621708963532,0.2823809523809524,False
4,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.02,750.0,0.001,0.02,0.0018201859078828785,0.025433368513078904,3.4436439590062946,0.4617857142857143,False
4,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.03,750.0,0.001,0.03,0.0019096805102318145,0.02722124108995192,2.1549549169722013,0.3485714285714286,False
4,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.04,750.0,0.001,0.04,0.002073541751597794,0.029525135715974492,1.4462982499971986,0.27964285714285714,False
4,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.02,750.0,0.003,0.02,0.0019325493195179835,0.02518998011515341,7.094593666959554,0.4894047619047619,False
4,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.03,750.0,0.003,0.03,0.0019457548283086303,0.026427013766852414,3.8219399160007015,0.36583333333333334,False
4,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.04,750.0,0.003,0.04,0.0020578593385942186,0.028410163703997356,1.9025423330022022,0.2889285714285714,False
4,oracle_full,rbf_svr_C_750_gamma_0p01_eps_0.02,750.0,0.01,0.02,0.0023620412283958774,0.02907006507427089,3.750517707958352,0.535952380952381,False
