case_id,noise_level,noise_percent,replicate,descriptor_shift_l2,descriptor_shift_l1,standard_case_mae,standard_case_mae_change,calibrated_case_mae,calibrated_case_mae_change
140,0.1,10,2,0.10948486313731814,0.05748811811853304,0.1340765140727114,0.13233676665105515,0.1367794461600529,0.13064764423322217
428,0.1,10,2,0.07628751099301151,0.038542321653652505,0.10656620029876218,0.09958813670650307,0.11289320252531905,0.10591513893305994
287,0.1,10,2,0.1059499468927429,0.047967351745744166,0.03753361319176578,0.01576500231522777,0.04668694342662802,0.02545050173796342
1127,0.1,10,2,1.132554238693193,0.5476577981323764,0.18685623309219787,0.1385296324954935,0.1824641785870234,0.1385296324954935
2197,0.1,10,2,0.11557112015905104,0.05070770471630864,0.054414023255777724,0.02207431628736955,0.06074102548233459,0.032127920207621376
2188,0.1,10,2,0.1099941908855245,0.054728001677749875,0.2415057449116671,0.21165491913740844,0.2515314509679245,0.2172885706884914
822,0.1,10,2,0.12250103448381724,0.05599053910575414,0.1759635457261272,0.1670288445411534,0.19038130628755912,0.18631101851651247
100,0.1,10,2,0.09221522442684771,0.03984350196869427,0.08392946811966584,0.07683450408665243,0.09025647034622271,0.0831615063132093
26,0.1,10,2,0.14776065924899015,0.07297765493511502,0.05735025463883359,0.03715579998556738,0.06314508767751704,0.04295063302425084
903,0.1,10,2,0.10085552378029704,0.053021683489741386,0.1106063399356413,0.08662807119338205,0.1250241004970732,0.09525099871613048
1803,0.1,10,2,0.11291473478836163,0.04691552210202573,0.22737019828607358,0.19918240192685108,0.2336972005126305,0.19735883553941225
2594,0.1,10,2,0.08500659344687025,0.03751447484479152,0.1398489723650035,0.12257817612369844,0.14847189988775192,0.1407544507939516
2397,0.1,10,2,0.12159755312438893,0.054998233860437486,0.07977812654526076,0.06119684696268274,0.08459921255406927,0.06343462632259891
16,0.1,10,2,0.09824931355580044,0.04748260587445904,0.11164651718015085,0.10610038279387697,0.12606427774158274,0.11990284748525913
2444,0.1,10,2,0.10416169599559127,0.04822103026118824,0.05990077069363624,0.049478850787246516,0.07327776776474508,0.06556102348351232
942,0.1,10,2,0.12138420710969103,0.05422586305430759,0.11268971224977609,0.10035301116694795,0.12710747281120796,0.11477077172837982
304,0.1,10,2,0.07660397051363671,0.03439549596336647,0.05806669464375935,0.05560284668834763,0.062355611464694455,0.059891763509282735
1577,0.1,10,2,0.1668004298850433,0.09654557491922228,0.1057089385705156,0.06899072528439223,0.11203594079707245,0.08550461505480701
2134,0.1,10,2,0.4773639905232973,0.2372350563755392,0.3134979785100493,0.2492395799860354,0.33230779357665563,0.26804939505264175
2199,0.1,10,2,0.24738872921513744,0.11264163481914373,0.10714785294453985,0.09200259505495369,0.11723336927991798,0.09779919456939672
256,0.1,10,2,0.09679145072765631,0.048857526984826594,0.21875122088664883,0.2027887214559697,0.2294104673392594,0.20529739929458454
2719,0.1,10,2,0.5688344729640401,0.2903037290167732,0.1281291041454503,0.060745997944493035,0.13681007547155988,0.06889480008272919
2463,0.1,10,2,0.09415749152562294,0.05264473598186117,0.10172470596299048,0.045901456697899065,0.10590552757517513,0.04428744527140026
2296,0.1,10,2,0.207874715140904,0.09716281597782435,0.05078121206217885,0.0448777084762495,0.056338774160798286,0.04604321606969447
425,0.1,10,2,0.10435625481021506,0.05104009949348318,0.07931937741956285,0.05892995002913565,0.08460561615579668,0.06421618876536947
2985,0.1,10,2,0.11159472373260651,0.05540564178286987,0.08374446271734749,0.06304892667933087,0.09007146494390436,0.06358109586720428
2195,0.1,10,2,0.09181498020224467,0.04651301896294619,0.1608372608737994,0.1495457633671214,0.17525502143523128,0.1655645084558604
1847,0.1,10,2,0.16170635899102453,0.0846985723310377,0.10830807037284705,0.09797153910335764,0.12272583093427894,0.10712663581397948
1629,0.1,10,2,0.17220119030822695,0.09249077480551599,0.10431416542247263,0.08486687660076209,0.10900309915605022,0.09442022374826683
1375,0.1,10,2,0.17102290271224377,0.08247421495770804,0.09969993024128974,0.0986986287337305,0.10978544657666789,0.10966257722171444
1790,0.1,10,2,0.15888216241787526,0.06427460829106604,0.024753713331081596,-0.02237555152867917,0.02950778287944201,-0.017621481980318758
1998,0.1,10,2,0.1278998443239022,0.05961946214709742,0.08214215338349132,0.07359867218297413,0.090654737040673,0.0858697699489771
1352,0.1,10,2,0.16292046184142708,0.07154936902952062,0.08205610524222126,0.05749936932805082,0.08785093828090472,0.05749936932805082
2059,0.1,10,2,0.10181717063961353,0.04459369204994464,0.024793059902210864,-0.019195741471090374,0.03063179458961002,-0.009598492674869927
1738,0.1,10,2,0.27350658555315116,0.14174626868692336,0.035281431733649726,-0.012637467454343299,0.035281431733649726,-0.012637467454343299
161,0.1,10,2,0.11531276835963619,0.05343355550721105,0.07962495649540188,0.06362956564118988,0.09028420294801248,0.06942439867987334
2218,0.1,10,2,0.08821163875330654,0.04255252752180419,0.07756603582239904,0.06824583065888441,0.08359595682977117,0.07480792085412995
1870,0.1,10,2,0.11170539775966669,0.05294757361813273,0.06163389865189281,0.049732902785673945,0.05777401333459177,0.05026507197354736
1513,0.1,10,2,0.2197843734610723,0.11601331920081324,0.03769815690393566,0.021102364478925162,0.0425625703178628,0.030831191306779443
1125,0.1,10,2,0.15552905900885333,0.08225389273547015,0.10680359045426853,0.08526026587307854,0.10990946300641279,0.08562226989131452
305,0.1,10,2,0.12092692731171618,0.06173715410082023,0.07138442090239971,0.057909258485172366,0.07717925394108317,0.06370409152385582
566,0.1,10,2,0.14456786586846518,0.06476163245351561,0.12947610622814973,0.09519347311340604,0.1352709392668332,0.09612389273816237
2223,0.1,10,2,0.5161703559035172,0.2311432483421927,0.2894417906445316,0.2347839753600125,0.30825160571113797,0.25359379042661884
833,0.1,10,2,0.0830154457488701,0.04468945142812307,0.10480112173723197,0.09509965457871314,0.11488663807261013,0.10894368502291259
2977,0.1,10,2,0.1236865170851283,0.06350314034896666,0.0498823867749508,0.04135109762776229,0.05474680018887794,0.05107992445561657
2671,0.1,10,2,0.1220343887926315,0.05249256358875105,0.07167187009667786,0.01966956501605549,0.07746670313536132,0.02546439805473895
2301,0.1,10,2,0.09660732528524467,0.05055246990838748,0.08273517014738348,0.06212678181997482,0.08853000318606694,0.06236405276003885
2657,0.1,10,2,0.15226347020094222,0.07441654939064242,0.10988374678012368,0.09475127142823148,0.12054299323273428,0.10487834869296866
918,0.1,10,2,0.11941156098726365,0.05664435812836969,0.1648106952550732,0.14626518701940822,0.17343362277782165,0.16044917273800208
928,0.1,10,2,0.07183725516171037,0.035355061424689256,0.10264233714875481,0.09011962030723436,0.11272785348413297,0.10020513664261252
1626,0.1,10,2,0.22790532493928967,0.12333830176539137,0.08471732815716593,0.036707862957097326,0.09427067530467068,0.046261210104602074
2847,0.1,10,2,0.06668055726028513,0.03486556533156693,0.11877525882193958,0.08214108669534066,0.12886077515731773,0.08643176999203535
2342,0.1,10,2,0.09581759326675046,0.046779971147585434,0.06724845217234865,0.013827880892670452,0.07206953818115716,0.018648966901478964
1522,0.1,10,2,0.1519663757193041,0.05872872988039363,0.1529953722301397,0.13607388904178877,0.15932237445669656,0.14099811273483662
1412,0.1,10,2,0.16321220575441825,0.07556619432267164,0.10488598716612502,0.06876113245057491,0.10594855906611225,0.07797427296455789
1679,0.1,10,2,1.0778001478936856,0.510262823557657,0.1285810729907498,0.10201938885839804,0.13297312749592427,0.11016995747239378
572,0.1,10,2,0.08610380532641555,0.046054905309826664,0.09258843831593967,0.08471046428305085,0.09774973095826996,0.08548105440235626
1401,0.1,10,2,0.47446832479127177,0.23441479374272625,0.20885037794047,0.19719558977264548,0.22766019300707635,0.22086981825317897
2194,0.1,10,2,0.08574041727733328,0.04132010286122977,0.030354894274480935,0.008573712409687798,0.03795915539086829,0.024800901048823577
2720,0.1,10,2,0.0768763182526768,0.03608402635332538,0.1354255603952172,0.09780715098667427,0.1391692559728817,0.10594290106951323
2068,0.1,10,2,0.31102438106728153,0.13939659593284043,0.16491415185668667,0.15604608898336297,0.1735370793794351,0.16373441246183779
2629,0.1,10,2,0.3149288986904525,0.16636891492630815,0.025802578091027945,0.016901850958053445,0.029561092199849235,0.02275234785772646
2043,0.1,10,2,0.09976299936206948,0.048079428978053194,0.057167326779689345,0.04052716954123619,0.0629621598183728,0.04052716954123619
2416,0.1,10,2,0.08878580188210719,0.04136251885961303,0.047103468757257065,0.0366145073777937,0.057762715209867664,0.05642708406526654
1085,0.1,10,2,0.14479626808456497,0.06206394267185688,0.08161448015736075,0.06637204555479338,0.08966191108711716,0.08076129724226341
557,0.1,10,2,0.5557375079035767,0.29669099561461404,0.1412811654599484,0.08914743516842877,0.14707599849863184,0.09494226820711221
834,0.1,10,2,0.1109302603522595,0.05758478166361552,0.15989410620565342,0.12443763812448569,0.17055335265826402,0.131338370468275
906,0.1,10,2,0.2470796285924676,0.13292976214471158,0.09773028366351506,0.06781923286840877,0.10148879777233635,0.07157774697723007
694,0.1,10,2,0.09360911510920379,0.04212701058619762,0.09769701507799566,0.08504064141714252,0.10402401730455253,0.09136764364369938
472,0.1,10,2,0.31638607833508925,0.16316607523502677,0.08909558527490405,0.08254922483675135,0.09384965482326446,0.08243888097118462
2337,0.1,10,2,0.09592501763325584,0.04512929497993967,0.10452313548211206,0.0788181969142158,0.11414161844439961,0.0835722664625762
306,0.1,10,2,0.10725909799349984,0.057772444420039884,0.0675920657108778,0.05079400630404021,0.07767758204625595,0.07043286978692312
1720,0.1,10,2,0.06570294551327144,0.029967769952453212,0.11725237824934465,0.1031497644296307,0.12791162470195525,0.1138090108822413
2810,0.1,10,2,0.12435703513394199,0.054836055433039196,0.1667753840980625,0.14964626158712102,0.17632873124556725,0.1619243677973738
105,0.1,10,2,0.25335612906478006,0.10294612199571222,0.12622040206946344,0.0734197094002269,0.1395973991405723,0.08679670647133575
1433,0.1,10,2,1.0792154035143258,0.4879136115905007,0.1377995201388622,0.11836907605210767,0.1377995201388622,0.11836907605210767
2273,0.1,10,2,0.0970694597360042,0.03965818605579406,0.08179869750147893,0.0723629797064264,0.08759353054016239,0.08151195711015659
2935,0.1,10,2,0.2083917946064003,0.09948281553697932,0.047150281156976136,0.03724575851467932,0.046574784563984103,0.037273327298962884
1421,0.1,10,2,0.23042387161972624,0.11522795170181695,0.07692837765353601,0.06600542430393953,0.07206396423960887,0.06600542430393953
1407,0.1,10,2,0.2541148713968429,0.11608644043079643,0.07907292039155067,0.06554583573630621,0.08047569892505968,0.06835139280332421
214,0.1,10,2,0.10017707113248525,0.04837846904882545,0.09248219269443014,0.04364367131170793,0.09880919492098701,0.0499706735382648
2984,0.1,10,2,0.16321896796773847,0.07863313308634376,0.0476946743618788,0.009845107927929309,0.0519835911828139,0.01413402474886441
2534,0.1,10,2,0.07858374195913613,0.04046347213309652,0.06851139168620339,0.05443283357601464,0.061063671623383914,0.05624158143229677
288,0.1,10,2,0.218487608633367,0.09894370400306217,0.07770608948948607,0.06667943774353474,0.08293251794659916,0.06793611919883673
2852,0.1,10,2,0.1394973825266602,0.06235606231583356,0.14491727212240463,0.13385448892454302,0.15933503268383653,0.14827224948597492
2804,0.1,10,2,0.22202277008861035,0.12703897531030903,0.03717250580715101,0.027288374586987366,0.03190984195634096,0.027820543774860776
388,0.1,10,2,0.13176056431224137,0.06762833086373564,0.15300891571479386,0.1199240505916436,0.15927610766223005,0.12126701884603192
2102,0.1,10,2,0.12732130309855894,0.06667784468827463,0.13493743257960616,0.12547542199517922,0.14559667903221674,0.13227478313048874
2623,0.1,10,2,0.3935455523446031,0.19698399178526008,0.3050387478275916,0.28152173507695155,0.32384856289419794,0.29608077609918787
264,0.1,10,2,0.15029417090300182,0.07104947309786817,0.07578853214462633,0.04320639729912472,0.08587404848000449,0.06133934456425926
2365,0.1,10,2,0.08837887204312718,0.044914584402618314,0.10533902254228222,0.0853112466893026,0.11487865482930196,0.0997751026693702
1454,0.1,10,2,0.09149499458608674,0.046311238021275736,0.07625914699357049,0.059709746512434554,0.08483874711120029,0.06453083252124306
578,0.1,10,2,0.12338188772647538,0.058575434867046375,0.05661158717111614,0.041614637984249345,0.06090050399205124,0.045903554805184446
1625,0.1,10,2,0.9158267713792674,0.4812755567257885,0.30605286687789607,0.2950524390646856,0.31154968137609795,0.294754420524204
2950,0.1,10,2,0.0628162124783536,0.0283889396774767,0.09876875452962043,0.09225621239653496,0.10852011015302618,0.10200756801994071
1135,0.1,10,2,0.10031459835562831,0.044194089402473595,0.12354898591386793,0.09699467889872732,0.13363450224924608,0.10332168112528417
1517,0.1,10,2,0.07078292009617737,0.03713375016313593,0.10638500295251616,0.10010723344998729,0.11704424940512675,0.10010723344998729
866,0.1,10,2,0.10062675138242305,0.0501017971138603,0.05179834059812993,0.05179834059812993,0.056619426606938444,0.056619426606938444
199,0.1,10,2,0.5547353326033273,0.29035552867303144,0.1945024675889342,0.18507906257807782,0.2089202281503661,0.20815674561736452
228,0.1,10,2,0.1848432582414361,0.09877134563502642,0.1127307092368245,0.08696685091381262,0.12610770630793333,0.09981167879704805
29,0.1,10,2,0.10141164505829287,0.053787552943627796,0.19409512381003724,0.16414173066035875,0.20271805133278564,0.17136187964959818
2998,0.1,10,2,0.13852922325711955,0.06589835856021317,0.1264178393702423,0.1160621105728757,0.14083559993167422,0.12960822932224883
1036,0.1,10,2,0.1355945741445002,0.06977765909907549,0.06343162079130754,0.05252369181942783,0.07147905172106393,0.05458297767500879
2376,0.1,10,2,0.11868833827116579,0.05656480651693985,0.06918097203931373,0.033630553843848665,0.07400205804812224,0.03845163985265718
1486,0.1,10,2,0.10763023063969013,0.05467381555570959,0.10653745735429498,0.0686216282831798,0.11991445442540383,0.08199862535428865
1951,0.1,10,2,0.05979202599650745,0.02849622628556502,0.12891235499666176,0.11818070759818688,0.13899787133203992,0.12879843405408226
399,0.1,10,2,0.21806568688702785,0.12033197196699305,0.12225131892923158,0.05891100062064886,0.13233683526460974,0.06899651695602702
1743,0.1,10,2,0.8452281003848136,0.4188210410801396,0.2986548398781607,0.2865553743855489,0.3126653773456227,0.3005659118530109
2384,0.1,10,2,0.07293967028007894,0.03659104472658917,0.09714816254242427,0.06527698723804992,0.10780740899503487,0.0710718202767334
622,0.1,10,2,0.08621367077456718,0.04828613754501583,0.12547512782171188,0.11485735906916716,0.13556064415709004,0.12494287540454532
2698,0.1,10,2,0.10497885314884683,0.05512621689769347,0.06655051838612769,0.04521198271441401,0.06771040277737432,0.046371867105660644
1004,0.1,10,2,0.1667732661756707,0.07589238284191833,0.12209699053756994,0.10310871367967694,0.13651475109900182,0.11173164120242537
1555,0.1,10,2,0.5154532912887941,0.273830746352455,0.23169132080056964,0.17511403852334084,0.250501135867176,0.18587642266019078
2954,0.1,10,2,0.6932820382491696,0.3680720866797874,0.3641700431783184,0.3186059970094968,0.36903445659224554,0.31432428636988907
2649,0.1,10,2,0.17057043335262903,0.07796180136592638,0.07181650359976754,0.027866396481199207,0.07669925698222424,0.0327491498636559
2263,0.1,10,2,0.1124592536881534,0.049270697094088836,0.07637771237216559,0.06500926120694989,0.08270471459872245,0.07605587910305814
2008,0.1,10,2,0.5477445333332795,0.2908890002087692,0.205800690297879,0.18041075646471713,0.21639276919599115,0.19476134947165055
2049,0.1,10,2,0.09555337479206102,0.052282165420177315,0.1709089600533411,0.15206177581689945,0.185326720614773,0.16647953637833135
1798,0.1,10,2,0.08114342303438761,0.04239418191512477,0.07421258447315138,0.062618683026328,0.0794988232093852,0.06790492176256183
2261,0.1,10,2,0.17024555631084362,0.07087145723525262,0.10155667788707878,0.07228675645438454,0.10788368011363565,0.07281892564225795
2974,0.1,10,2,0.07328114185145311,0.033095140141603814,0.1438030692418122,0.1415616051041303,0.15388858557719035,0.15164712143950845
2945,0.1,10,2,0.5021430027700665,0.23751764183922466,0.24847683204840337,0.22498846937845207,0.26352813300618844,0.24819033895023285
2574,0.1,10,2,0.5051488036550925,0.2706320074937945,0.33068000493485283,0.32273009279544784,0.3450977654962848,0.33275579885170536
2878,0.1,10,2,0.20477217629068215,0.10257438973408743,0.1458515596727653,0.10741181698008864,0.15447448719551374,0.1102399114641536
1432,0.1,10,2,0.11051513082156664,0.0493742048898623,0.12318290164916673,0.09978676628965327,0.1332684179845449,0.10611376851621014
1223,0.1,10,2,0.966363244925529,0.43678468238265483,0.20168635878532,0.17527046520379846,0.20607841329049448,0.17484143370016442
1335,0.1,10,2,0.0972922102251885,0.04980597234989649,0.14714963806664721,0.1334922648108028,0.16156739862807912,0.14574444254232324
1376,0.1,10,2,0.13848392582344396,0.07234583394117165,0.09315416032478184,0.07196766162755544,0.09481050037516793,0.078016056183116
2333,0.1,10,2,0.1421779312708987,0.0722967477895548,0.09291641068187534,0.08555666398794266,0.10098478643753017,0.0936250397435975
747,0.1,10,2,0.3685473288398524,0.1952498342267154,0.09952677507773494,0.05755386242915454,0.11347217673041415,0.07589131858700822
1124,0.1,10,2,0.06866929004487651,0.03600767185961742,0.056256632254573655,0.026059131601388077,0.0663421485899518,0.03614464793676622
1544,0.1,10,2,0.10618223280086238,0.056271763300160094,0.09975857112974068,0.08269411854687607,0.11151250279556722,0.09068953610388132
2680,0.1,10,2,0.4302459807188067,0.22058241050037503,0.052210588453777004,0.036540654869520246,0.047346175039849864,0.026811828041665965
2654,0.1,10,2,0.1714373699033076,0.06602737216970364,0.12107643984937355,0.08225121640149774,0.1311619561847517,0.0923367327368759
168,0.1,10,2,0.14026125394210284,0.07051492442195165,0.09056691023928841,0.08411308790627747,0.10018539320157596,0.08886715745463789
2245,0.1,10,2,0.16306610614180034,0.07838970042486428,0.08815657674385546,0.06569532015757212,0.09291064629221588,0.07044938970593254
2471,0.1,10,2,0.10211069096518421,0.04423919833173066,0.11428385734389934,0.0818203375900422,0.1243693736792775,0.09190585392542036
1697,0.1,10,2,0.03953994635873622,0.019293949274474496,0.07274426730206693,0.05516405488570317,0.08612126437317577,0.06907322114468542
2360,0.1,10,2,0.3856701751082526,0.1943865576617561,0.08876652413606334,0.04624498813035843,0.0945613571747468,0.05203982116904189
2171,0.1,10,2,0.17665578771204038,0.10309245538958041,0.07990202148521072,0.0399740640881613,0.0943197820466426,0.05925623806352032
245,0.1,10,2,0.11755340292102148,0.05538431236050973,0.051580331778092826,0.022584883510113125,0.061133678925597575,0.041691577805122615
2214,0.1,10,2,0.08451398876738526,0.04423821080881185,0.10019026700169965,0.09254858029102678,0.1059851000403831,0.09395135882453576
2252,0.1,10,2,0.08438956903247044,0.03736567119973253,0.14955398678913925,0.14352018011817674,0.1596395031245174,0.15208638513320907
1287,0.1,10,2,0.09839352966271167,0.04758514225344541,0.13590204995578048,0.12801343365122664,0.14598756629115864,0.1380989499866048
677,0.1,10,2,0.08364269376362649,0.04422941584710874,0.17660727104990154,0.1506484502322734,0.1872665175025121,0.15315712807088824
1562,0.1,10,2,0.32448041139247935,0.15298715715997882,0.2866868350592494,0.26925320228314553,0.3006322367119286,0.2783341905218976
762,0.1,10,2,0.1525226433264899,0.07853185599754217,0.07528497630780343,0.05500529535496005,0.08386457642543323,0.06358489547258986
835,0.1,10,2,0.12481545010219416,0.06650108034906117,0.053555210858444974,0.042026376619902786,0.058419624272372114,0.05175520344775707
1091,0.1,10,2,0.9496905143314515,0.4799448810866012,0.2500723165180416,0.2287887326025994,0.2573876274455736,0.2334985326030042
2829,0.1,10,2,0.11812735953798391,0.052242172631890606,0.0504949866478428,0.036160124107343275,0.04673647253902151,0.036160124107343275
2874,0.1,10,2,0.32121938992917654,0.17371856771055802,0.10200349686413794,0.0957485912336679,0.1077983299028214,0.10636451028115987
716,0.1,10,2,0.08665432292836159,0.040294761516199186,0.12848258252193334,0.10676640875613197,0.1385680988573115,0.11685192509151013
466,0.1,10,2,0.16191244760595105,0.08464265939435682,0.030759783078120953,0.012336658067781066,0.030759783078120953,0.012336658067781066
2182,0.1,10,2,0.15281632916660812,0.06927455232961198,0.046462353760784225,0.0403517764758895,0.051326767174711366,0.05008060330374378
731,0.1,10,2,0.11451911699430525,0.0574895728995331,0.07946472733315835,0.06926213391037267,0.08428581334196686,0.07408321991918118
2323,0.1,10,2,0.16500844016130073,0.08013901925911868,0.025298409726522867,0.012314665963717938,0.0312869940029627,0.02316766365408491
2717,0.1,10,2,0.10551120946682312,0.051475354305064426,0.03864136311687235,0.019994834502492287,0.04930060956948295,0.03667801131066492
2876,0.1,10,2,0.8570203200526882,0.4503399378514473,0.33057303698850055,0.3154918958556376,0.3456243379462856,0.33054319681342265
231,0.1,10,2,0.09393811894771718,0.048154662686216404,0.12092767432266127,0.10318570218516211,0.1295506018454097,0.10601379666922708
2411,0.1,10,2,0.13270530392629834,0.05607547502696191,0.03510687631377381,0.0028811173051141725,0.03621277561887967,0.01260994413296846
223,0.1,10,2,0.36014472538786807,0.16108266265764384,0.14395302809147154,0.10945407038384342,0.15257595561422,0.11826496778691051
1690,0.1,10,2,0.10607985869960106,0.04622371271399319,0.14485567299171076,0.12321317078050881,0.15927343355314263,0.13763093134194068
1464,0.1,10,2,0.20842728663381357,0.09876541912523616,0.05749090780797622,0.03894802949187586,0.06328574084665968,0.03894802949187586
675,0.1,10,2,0.09099267271539781,0.03712583907291655,0.15498463483957226,0.13686789505715097,0.1650701511749504,0.1443701047436368
1351,0.1,10,2,0.14765133312707204,0.07787743172109625,0.060919796713987104,0.04742871877414895,0.07053827967627466,0.05218278832250936
642,0.1,10,2,0.11001277809683237,0.0543546576922774,0.06681348196107187,0.06021723820298374,0.07636682910857662,0.07352909945930977
1146,0.1,10,2,0.4740550273856476,0.22826743132112873,0.18195611704059356,0.1585550895328725,0.18571463114941483,0.16220325977612704
641,0.1,10,2,0.16589559863033895,0.07434245394891272,0.05995891920505376,0.0353495130690707,0.07004443554043191,0.053482460334205235
2978,0.1,10,2,0.2689247660974819,0.14354416347416502,0.1754398789395128,0.1564490115520604,0.18499322608701754,0.16071439602332963
2443,0.1,10,2,0.16946898090443124,0.08648205603372486,0.058625044363710854,0.00027761171154266906,0.06441987740239431,0.005540275562352717
1380,0.1,10,2,0.12615596469918341,0.051058711269586145,0.06421336519393211,0.044958770071027276,0.06585123169612978,0.04986082813191062
2242,0.1,10,2,0.09277686832937965,0.04808611701276485,0.09980442027421889,0.08914661423223519,0.11422218083565078,0.10356437479366706
2122,0.1,10,2,0.0939734390743836,0.04408738117026833,0.10699500854061039,0.08353531679688153,0.11332201076716726,0.0898623190234384
935,0.1,10,2,0.16322449445651369,0.07975023405017868,0.03351532528338175,0.023772945643195327,0.03351532528338175,0.023772945643195327
1170,0.1,10,2,0.0775577418756171,0.033514477226125654,0.16188471016934292,0.12871963222613497,0.16821171239589977,0.1394386889578663
2211,0.1,10,2,0.2046631045242234,0.10386874625598104,0.047388295998960245,0.02816907610406959,0.0599332275616121,0.04500469096341614
2481,0.1,10,2,0.14725118551669425,0.06965295138478493,0.0388028995849616,0.02475808376602165,0.0494621460375722,0.036347749843388566
2833,0.1,10,2,0.16974674303641343,0.09394692366297781,0.12734222774048773,0.07487683697905974,0.13596515526323616,0.0791077099966337
672,0.1,10,2,0.08016823228839158,0.03558390529633842,0.0851762392147556,0.06821912521094517,0.09432956944961784,0.07790462463368081
2861,0.1,10,2,0.10635183300058125,0.04964124693938871,0.16114183108423785,0.15450253231521904,0.17555959164566975,0.16892029287665095
190,0.1,10,2,0.47228138921781665,0.2506598416631179,0.10508348542385797,0.06603954818092289,0.11141048765041484,0.07612506451630105
1604,0.1,10,2,0.12408132287655568,0.06090825520691487,0.1577122253091494,0.12531726412591998,0.1721299858705813,0.13973502468735186
270,0.1,10,2,0.10591891289494422,0.049403709072699725,0.1444434937828793,0.13499120782835083,0.1588612543443112,0.15263531331073063
1391,0.1,10,2,0.3014646609998413,0.14679354802077485,0.22282321292091878,0.2020477089939689,0.24163302798752512,0.22665235709925868
720,0.1,10,2,0.32507666808464564,0.1715586975946039,0.05801209664826565,0.053724713024615664,0.06756544379577038,0.0632780601721204
211,0.1,10,2,0.0866446008591797,0.043488004890437394,0.21106902445516346,0.19011113546404762,0.21803906495377584,0.1878247080435584
1935,0.1,10,2,0.1493634159024786,0.06853925794666267,0.11407002069035072,0.07711515377471873,0.12322335092521297,0.08885179065847333
2108,0.1,10,2,0.1182463147216874,0.058552832618871446,0.09065106526869986,0.07870474676208591,0.09869849619845625,0.08659503212794405
2924,0.1,10,2,0.13297643715538623,0.05896336051289028,0.040238368639347544,-0.022388020771773876,0.034443535600664085,-0.022388020771773882
2504,0.1,10,2,0.08186649746072754,0.03951195056433223,0.10028910312588112,0.09198493577181695,0.10504317267424153,0.09983505286181368
805,0.1,10,2,0.6052854959413901,0.3092202331072024,0.1816728880715413,0.1671137962514355,0.19892984003306405,0.18561945742307773
2100,0.1,10,2,0.21344514145025423,0.11882785353187288,0.1011498181261188,0.09079446990437504,0.10255259665962779,0.08780519393270957
1166,0.1,10,2,0.1690138197235584,0.08482906009208258,0.12162842760726499,0.10085485388551813,0.13604618816869687,0.11527261444695001
475,0.1,10,2,0.08491794359109026,0.04068347932920255,0.12286083345900499,0.10864011099433067,0.13727859402043688,0.12106220502916729
1925,0.1,10,2,0.1198064938294047,0.06214618839624681,0.0646309295682084,0.05452343148079436,0.06857682150155422,0.05407726890896572
2922,0.1,10,2,0.1084709340542715,0.05543809503381018,0.04745718326929982,0.029178375741382434,0.04862269086274479,0.030343883334827404
1039,0.1,10,2,0.1550932667789602,0.07720503327220737,0.0922384914499592,0.07802859898288739,0.09846544608154863,0.09016391668920218
1747,0.1,10,2,0.16580056710156918,0.09409851578457043,0.04137575527521697,-0.022923183273110707,0.04341207420507914,-0.01283943341349214
2632,0.1,10,2,0.9728828909186583,0.47295102462440325,0.1861343564237306,0.12637053011561572,0.19052641092890507,0.13023041543291677
2836,0.1,10,2,0.12628576628579152,0.0671222661275286,0.035832189444485185,0.010973573135816761,0.03743396813932469,0.012575351830656264
1299,0.1,10,2,0.10116257907196294,0.048765883265395944,0.12294255149016013,0.09888746827041799,0.13736031205159202,0.10844081541792273
2287,0.1,10,2,0.12586681537186148,0.061450110239521245,0.2026328201400277,0.18505251067616224,0.21705058070145958,0.194605857823667
1565,0.1,10,2,0.1263037266916025,0.0565278519655633,0.06049744160729919,0.04960923359107074,0.07011592456958674,0.05436330313943114
776,0.1,10,2,0.15937875494431167,0.0719973196662187,0.08172664079567896,0.06143172453748585,0.08805364302223583,0.06336095289239763
1430,0.1,10,2,0.08615620376335632,0.03648615277528495,0.14413528668704642,0.12677589389182756,0.1585530472484783,0.14548433774995412
1415,0.1,10,2,0.12445694964211773,0.05764449062225652,0.04616420310576071,0.039769549819289714,0.0542116340355171,0.051575494857867395
1206,0.1,10,2,0.3076759069972678,0.1583656779000749,0.31089246349151756,0.2717898212231935,0.3297022785581239,0.29499169079497434
888,0.1,10,2,0.09455445139966405,0.047365697219527186,0.09602878843251343,0.08331948888795132,0.10205870943988556,0.09271627773253263
297,0.1,10,2,0.11592504044438526,0.06325955303446876,0.08560289192982981,0.07641394066797047,0.09626213838244041,0.08220877370665393
336,0.1,10,2,0.21856481692946655,0.09614431113388551,0.023630893571520314,0.013931838262990225,0.020387107836220258,0.017743941046319055
382,0.1,10,2,0.05684307721303429,0.03084693075813175,0.048715135625747,0.038616862305998735,0.053005818922441696,0.04666605971151471
2190,0.1,10,2,0.061373653118398944,0.03002282506031938,0.11424562113644261,0.10954545836551033,0.12386410409873017,0.11930779895056084
2247,0.1,10,2,0.07378508738395116,0.04051374008947368,0.07414586822445221,0.061110128086488524,0.07780124464903415,0.06413196411471729
2453,0.1,10,2,0.10869391783378955,0.052329900740683825,0.11953373059458797,0.11234665081620294,0.12435481660339648,0.11638660182510452
882,0.1,10,2,0.09657248935674335,0.05519640478303648,0.08539466010203413,0.07916882308100948,0.09548017643741229,0.08569433757312413
