noise_level,noise_percent,replicate,feature_index,feature_name,signed_mean_delta_z,mean_abs_delta_z,median_abs_delta_z,rms_delta_z,p95_abs_delta_z,fraction_abs_delta_z_gt_1,fraction_abs_delta_z_gt_2
0.05,5,4,0,story_1_mean,0.0007241574573189761,0.12257589120714774,0.048388175238964715,0.2930639675034639,0.4550454214317268,0.015555555555555555,0.0044444444444444444
0.05,5,4,1,story_1_std,0.00933276155474947,0.009433031291649487,0.0020467487357104207,0.02063185654647195,0.047343898645611074,0.0,0.0
0.05,5,4,2,story_1_max_abs,0.10818845324644412,0.1175887416730212,0.026221958589452865,0.2751895527501134,0.6373250960844837,0.02,0.0
0.05,5,4,3,story_1_rms,0.00933996865767749,0.009440067795991021,0.0020468628685585623,0.020645812926228406,0.04749771735862263,0.0,0.0
0.05,5,4,4,story_1_peak_to_peak,0.10959777694731945,0.11187963473649086,0.025211864165579793,0.2542109108010009,0.5901774303734665,0.017777777777777778,0.0
0.05,5,4,5,story_1_crest_factor,0.1431665622363084,0.18385858876969524,0.10141086015027154,0.2843647129167123,0.6932741091606038,0.006666666666666667,0.0
0.05,5,4,6,story_2_mean,0.009466607178154413,0.06338472426397991,0.025893893614124447,0.13233110548620808,0.2605952984241126,0.0022222222222222222,0.0
0.05,5,4,7,story_2_std,0.0019258303706220163,0.001959077312635869,0.0009783475854005024,0.0038540574876606026,0.007690411918584358,0.0,0.0
0.05,5,4,8,story_2_max_abs,0.04190482188804155,0.043537393865788546,0.014013777752600036,0.09101432668762481,0.21419020874275,0.0,0.0
0.05,5,4,9,story_2_rms,0.0019265167044587594,0.001959543521470918,0.0009900480388933433,0.003856072487616963,0.00767822932768329,0.0,0.0
0.05,5,4,10,story_2_peak_to_peak,0.03862765155291458,0.03903996142277104,0.012464354123014785,0.07889690690915042,0.1854613880395458,0.0,0.0
0.05,5,4,11,story_2_crest_factor,0.07427031464363594,0.09214750149762131,0.08575933710083045,0.11086917983773624,0.21233746788780788,0.0,0.0
0.05,5,4,12,story_3_mean,-0.00040270021898220946,0.04155200258308297,0.018372629841598306,0.08251514059113388,0.15383354708604377,0.0,0.0
0.05,5,4,13,story_3_std,0.000886274004695933,0.0010126762770288717,0.0005176368337542574,0.0019412117757421146,0.0034503906598903175,0.0,0.0
0.05,5,4,14,story_3_max_abs,0.027501711640195076,0.02818253610961606,0.009478708887724636,0.06084676214749371,0.13405461789305262,0.0,0.0
0.05,5,4,15,story_3_rms,0.0008865711670923767,0.0010129287000928203,0.0005160033970139301,0.00194216821762614,0.0034103228728964547,0.0,0.0
0.05,5,4,16,story_3_peak_to_peak,0.025031993664368306,0.025242640216317544,0.009203911407099637,0.05254382294033163,0.11622211279758989,0.0,0.0
0.05,5,4,17,story_3_crest_factor,0.07575282613822765,0.09781831696085641,0.0861909523787604,0.1186440891883414,0.22323829333517886,0.0,0.0
0.05,5,4,18,story_4_mean,-0.002800030333038649,0.042068988543801866,0.015657461312901202,0.10385650094268041,0.15055302205244644,0.0022222222222222222,0.0
0.05,5,4,19,story_4_std,0.00045686077648930494,0.0006944133857440954,0.0002900371090011658,0.0014326131282689787,0.0028044160079011794,0.0,0.0
0.05,5,4,20,story_4_max_abs,0.020164172817523498,0.02047649053648206,0.006138396694598243,0.04531302524135774,0.09484389351374074,0.0,0.0
0.05,5,4,21,story_4_rms,0.00045701406995062564,0.000694270696943122,0.00029437134562030427,0.0014346421951487605,0.002804387302928109,0.0,0.0
0.05,5,4,22,story_4_peak_to_peak,0.01801696405274908,0.018078531914574075,0.006264958522855829,0.037369781053826844,0.08438578866829276,0.0,0.0
0.05,5,4,23,story_4_crest_factor,0.13767571370222653,0.14892592721844167,0.13531485124196785,0.17905972086354008,0.32756669044500386,0.0,0.0
0.05,5,4,24,ground_max_abs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,4,25,ground_rms,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,4,26,story_1_max_ground_amplification,0.12642217044748622,0.13889077730514496,0.037850689821839756,0.2972405562426175,0.7745724910848554,0.028888888888888888,0.0
0.05,5,4,27,story_1_rms_ground_amplification,0.010249750182870145,0.010350330340050446,0.0024066735944841128,0.020881345316114394,0.05135976627699346,0.0,0.0
0.05,5,4,28,story_2_max_ground_amplification,0.043086196764511316,0.04470024420454353,0.01633196407431974,0.08655790061208947,0.22844738051668503,0.0,0.0
0.05,5,4,29,story_2_rms_ground_amplification,0.0019795535036643964,0.0020116653418915205,0.0010530239276005764,0.0036775070020011913,0.007439110114292055,0.0,0.0
0.05,5,4,30,story_3_max_ground_amplification,0.027222180428125735,0.02786695447250547,0.010165575324708515,0.053923766994670344,0.13658287929000454,0.0,0.0
0.05,5,4,31,story_3_rms_ground_amplification,0.0008712020072916761,0.0010111329154597086,0.0006082429367814681,0.0017470040348160035,0.0036890318316992275,0.0,0.0
0.05,5,4,32,story_4_max_ground_amplification,0.020194143906187626,0.02055559408248156,0.007521934005854348,0.04151407169344128,0.11233585511464836,0.0,0.0
0.05,5,4,33,story_4_rms_ground_amplification,0.00044161806745374903,0.0006869388955885293,0.00033148925771349434,0.0012849825382748334,0.0028426341609121436,0.0,0.0
0.05,5,4,34,story_1_relative_to_lower_max_abs,0.1237434045679953,0.1313913715584544,0.031111727462647076,0.292721227501958,0.6818879353448892,0.024444444444444446,0.0022222222222222222
0.05,5,4,35,story_1_relative_to_lower_rms,0.0116212427555893,0.0116212427555893,0.005404011544394054,0.02098370380380165,0.04532174948960841,0.0,0.0
0.05,5,4,36,story_2_relative_to_lower_max_abs,0.12612773742882044,0.12677143755798043,0.0432326738051627,0.2631417469869083,0.5840649921464893,0.02,0.0
0.05,5,4,37,story_2_relative_to_lower_rms,0.009752750578765634,0.00975361784173509,0.0033912791396783007,0.018727886522887163,0.040287040662690586,0.0,0.0
0.05,5,4,38,story_3_relative_to_lower_max_abs,0.16377963842731677,0.16461202356133584,0.04726155391142056,0.35238690431201536,0.8603055452268227,0.035555555555555556,0.0044444444444444444
0.05,5,4,39,story_3_relative_to_lower_rms,0.012941265354287225,0.012983087120887301,0.0035438253721043977,0.025848933106224724,0.05734291700323152,0.0,0.0
0.05,5,4,40,story_4_relative_to_lower_max_abs,0.25054497412251947,0.2541169099093355,0.06237208729226966,0.5523755281448254,1.3202672206922332,0.07333333333333333,0.02666666666666667
0.05,5,4,41,story_4_relative_to_lower_rms,0.03219706166805158,0.03222366097064923,0.00678559846161477,0.06514560212841111,0.14448577115465502,0.0,0.0
0.05,5,4,42,story_2_to_story_1_max_abs_ratio,-0.06188377754214143,0.09875568433395968,0.036059482421951915,0.19143523652672817,0.5190030214251672,0.0,0.0
0.05,5,4,43,story_2_to_story_1_rms_ratio,-0.013414605956179703,0.01563059551822449,0.002277690555812556,0.03968594387203491,0.12187136386756996,0.0,0.0
0.05,5,4,44,story_3_to_story_2_max_abs_ratio,-0.02559025592644769,0.06652059730744819,0.05227421822186509,0.08967098787857453,0.17839590092270802,0.0,0.0
0.05,5,4,45,story_3_to_story_2_rms_ratio,-0.005517499925154114,0.00826746792888516,0.005191720085640771,0.012124479698143979,0.02785438484939819,0.0,0.0
0.05,5,4,46,story_4_to_story_3_max_abs_ratio,-0.04036696525927391,0.08081211323837108,0.05917380200905059,0.10994482346720914,0.2298920867965264,0.0,0.0
0.05,5,4,47,story_4_to_story_3_rms_ratio,-0.008619869084983144,0.009445058517570663,0.0028742342085534833,0.020440612076864376,0.041088712297562155,0.0,0.0
0.05,5,4,48,story_1_max_abs_spatial_fraction,0.014755215878446172,0.054656400703294465,0.04055663981442299,0.07072809354961059,0.15043062547329547,0.0,0.0
0.05,5,4,49,story_1_rms_spatial_fraction,0.0025347142074122445,0.005007805095506117,0.003529268551577442,0.006942230725484548,0.01590686206508705,0.0,0.0
0.05,5,4,50,story_2_max_abs_spatial_fraction,0.03927383285745975,0.09246766345306837,0.073159330915923,0.11893948516085263,0.237985564240618,0.0,0.0
0.05,5,4,51,story_2_rms_spatial_fraction,0.0049810147857622415,0.0074217072691097966,0.006144503068392808,0.009316136697166027,0.01922036267915432,0.0,0.0
0.05,5,4,52,story_3_max_abs_spatial_fraction,0.0031320072303393153,0.047221963071727956,0.04094518276702948,0.059268651404496865,0.11642063826266935,0.0,0.0
0.05,5,4,53,story_3_rms_spatial_fraction,-2.0175979608860195e-05,0.005074281007639121,0.004242039515286822,0.006368904043451224,0.012374185363024759,0.0,0.0
0.05,5,4,54,story_4_max_abs_spatial_fraction,-0.06798088066840027,0.10581580715546243,0.08520281678526509,0.13691203649857966,0.2826812553420175,0.0,0.0
0.05,5,4,55,story_4_rms_spatial_fraction,-0.011899484310872656,0.012249037914956445,0.011013329457191077,0.014492130073923614,0.027295439983663544,0.0,0.0
0.05,5,4,56,ground_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,4,57,ground_spectral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,4,58,ground_band_energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,4,59,story_1_dominant_frequency,-0.0004967354355626403,0.0009934708711252778,0.0,0.016661013011265415,0.0,0.0,0.0
0.05,5,4,60,story_1_spectral_centroid,0.2870250082807076,0.2880665262414067,0.10936224755973384,0.484261714917062,1.211705126575815,0.08444444444444445,0.0022222222222222222
0.05,5,4,61,story_1_band_energy,0.0015670202725138502,0.0028778885208721483,0.0003265946037669435,0.012603596580514347,0.011863212969442965,0.0,0.0
0.05,5,4,62,story_2_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,4,63,story_2_spectral_centroid,0.1489293605180296,0.14945318149237488,0.12388116611394798,0.18785626276235173,0.3852241055943934,0.0,0.0
0.05,5,4,64,story_2_band_energy,0.00034520641689267,0.0011064243057397254,4.906489870403005e-05,0.004478084209865438,0.005514988431727522,0.0,0.0
0.05,5,4,65,story_3_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,4,66,story_3_spectral_centroid,0.10209463684400988,0.10289330465115952,0.0903246079470498,0.12232336713133993,0.2349795113876649,0.0,0.0
0.05,5,4,67,story_3_band_energy,0.0001381317850971684,0.0005987268876748834,2.1797150690328967e-05,0.002356509470063177,0.0029485035348477354,0.0,0.0
0.05,5,4,68,story_4_dominant_frequency,0.0002514180336248582,0.0002514180336248582,0.0,0.0053333818946617395,0.0,0.0,0.0
0.05,5,4,69,story_4_spectral_centroid,0.08179389171360206,0.082311950979855,0.07055276798749952,0.10219907573558729,0.2057261293678836,0.0,0.0
0.05,5,4,70,story_4_band_energy,4.0759309780897895e-05,0.0005312475105419998,3.410698074256027e-05,0.0020860196157596756,0.002097781505699491,0.0,0.0
0.05,5,4,71,story_1_ground_correlation,-0.005956998460380394,0.010508897133534407,0.006103685256321058,0.015488700687657106,0.03617319004563619,0.0,0.0
0.05,5,4,72,story_2_ground_correlation,-0.0011187966885241008,0.003414891109572435,0.0029248643056829886,0.00407281413065535,0.0073979561452803275,0.0,0.0
0.05,5,4,73,story_3_ground_correlation,0.0022413348320907468,0.002862047781100246,0.0019356902922461438,0.004013524788502874,0.009157523462874803,0.0,0.0
0.05,5,4,74,story_4_ground_correlation,0.00042759470624170796,0.0008839345303903641,0.0008387174079883869,0.0010342873455233782,0.0018119681762832657,0.0,0.0
0.05,5,4,75,story_2_story_1_correlation,-0.013316189895344038,0.015518897909950513,0.009774320952139932,0.023678458258764547,0.05866471922384711,0.0,0.0
0.05,5,4,76,story_3_story_2_correlation,-0.003043658848125877,0.0064537062091821855,0.005678449141104474,0.007281292448090546,0.012746263597175534,0.0,0.0
0.05,5,4,77,story_4_story_3_correlation,-0.026653767817548867,0.02669898605657888,0.01695822587617047,0.033159910509782016,0.06919900267938633,0.0,0.0
0.1,10,0,0,story_1_mean,-0.02825532119364208,0.25505264352098794,0.10320491666151936,0.5234963497092427,1.146298644492866,0.057777777777777775,0.017777777777777778
0.1,10,0,1,story_1_std,0.03660172453983527,0.03662920823515045,0.007910950049568835,0.07740121486873636,0.18028478302916964,0.0,0.0
0.1,10,0,2,story_1_max_abs,0.26997697137811566,0.2790938162048048,0.0628201843945474,0.6453593942998225,1.3747338129429034,0.07777777777777778,0.03333333333333333
0.1,10,0,3,story_1_rms,0.036613085675643746,0.03664051773573604,0.007909533354488952,0.0774383874385371,0.1802575943175408,0.0,0.0
0.1,10,0,4,story_1_peak_to_peak,0.2656060864741275,0.2671634667685855,0.07154766189853345,0.5953168588071059,1.279077640524737,0.06888888888888889,0.03111111111111111
0.1,10,0,5,story_1_crest_factor,0.3187956853585222,0.3719684892835119,0.18855457914141505,0.5843193471177943,1.427662991617833,0.10444444444444445,0.011111111111111112
0.1,10,0,6,story_2_mean,-0.00934464402740122,0.1468982734371447,0.059085165333612286,0.3111408848674968,0.6735892333406515,0.022222222222222223,0.0
0.1,10,0,7,story_2_std,0.007136701384210793,0.007136701384210793,0.004208162470634195,0.011870738684311804,0.0253972636286626,0.0,0.0
0.1,10,0,8,story_2_max_abs,0.10114168254829135,0.10230136271401566,0.029093621648848208,0.21874004720716267,0.5144037812428384,0.013333333333333334,0.0
0.1,10,0,9,story_2_rms,0.007137244019091501,0.007137244019091501,0.004200897019572179,0.011869686270732824,0.025343292981259744,0.0,0.0
0.1,10,0,10,story_2_peak_to_peak,0.09329273532585855,0.09350430200350318,0.028804465642167786,0.196165017760077,0.44229822755668446,0.006666666666666667,0.0
0.1,10,0,11,story_2_crest_factor,0.1637765890657445,0.1862001968774147,0.17396808115167436,0.21998011654894928,0.3930676250749794,0.0,0.0
0.1,10,0,12,story_3_mean,-0.006901486726998668,0.09318314150129131,0.036983209866767036,0.2357655050479478,0.3144697092321963,0.011111111111111112,0.0044444444444444444
0.1,10,0,13,story_3_std,0.003300567133029594,0.003329933546970475,0.0020558224857515008,0.005160442395864972,0.011248952720276395,0.0,0.0
0.1,10,0,14,story_3_max_abs,0.0636428013087389,0.06397923066504324,0.02059363590376611,0.1340591910376701,0.2811014264261482,0.0,0.0
0.1,10,0,15,story_3_rms,0.0033022026741377233,0.0033319464912086316,0.0020617104737857116,0.005165367569796465,0.011250773380431366,0.0,0.0
0.1,10,0,16,story_3_peak_to_peak,0.05894487488480302,0.05903583330543276,0.021429028937035095,0.12220401290040589,0.23937430650785205,0.0,0.0
0.1,10,0,17,story_3_crest_factor,0.1683054309770717,0.19504828929876905,0.18071468142369274,0.22804023363951922,0.3897828834277963,0.0022222222222222222,0.0
0.1,10,0,18,story_4_mean,-0.004308255140457408,0.07546179267166776,0.028710849916652063,0.17062710563080666,0.2895921853211748,0.008888888888888889,0.0
0.1,10,0,19,story_4_std,0.0020173345439008184,0.002075380174135469,0.0008748527678863014,0.004299178006668286,0.008104919151053828,0.0,0.0
0.1,10,0,20,story_4_max_abs,0.05117786917214517,0.051391586236632876,0.018183792710717094,0.10870422808506225,0.22502251620293248,0.0,0.0
0.1,10,0,21,story_4_rms,0.00201802774497047,0.0020757891916089433,0.0008741820055686396,0.004301543611823139,0.008129480911209885,0.0,0.0
0.1,10,0,22,story_4_peak_to_peak,0.046092910794350385,0.04612962675320287,0.016702140733219663,0.09537961176310117,0.2030583761754162,0.0,0.0
0.1,10,0,23,story_4_crest_factor,0.3661362379690109,0.37379347444054367,0.36014497339043816,0.42710297370972566,0.7304000386328642,0.006666666666666667,0.0
0.1,10,0,24,ground_max_abs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,10,0,25,ground_rms,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,10,0,26,story_1_max_ground_amplification,0.3140358386283137,0.326570512513189,0.07962487710575068,0.6880030488688381,2.051895539040079,0.09777777777777778,0.05555555555555555
0.1,10,0,27,story_1_rms_ground_amplification,0.039960783176345084,0.039987422825453235,0.009016206077223218,0.07844209313121035,0.1871896719631888,0.0,0.0
0.1,10,0,28,story_2_max_ground_amplification,0.10302985792906345,0.10431420769350855,0.03519190947332988,0.20454283586318012,0.580387277837516,0.0022222222222222222,0.0
0.1,10,0,29,story_2_rms_ground_amplification,0.007206449662868062,0.007206449662868062,0.004527056713625422,0.010892960239042382,0.02643334881528423,0.0,0.0
0.1,10,0,30,story_3_max_ground_amplification,0.063533379276273,0.06388091223514682,0.023395897634683957,0.12198101435621705,0.3188082732832383,0.0,0.0
0.1,10,0,31,story_3_rms_ground_amplification,0.0033585667210720184,0.0033854660444497192,0.002299124628580904,0.00482585900426086,0.010379817111881006,0.0,0.0
0.1,10,0,32,story_4_max_ground_amplification,0.05113530579345791,0.05137906473698642,0.019846569167290835,0.0975778391413126,0.24393835257604432,0.0,0.0
0.1,10,0,33,story_4_rms_ground_amplification,0.0020468146601791905,0.0020972470725560168,0.001047705888239755,0.003819929533289172,0.007768425259314621,0.0,0.0
0.1,10,0,34,story_1_relative_to_lower_max_abs,0.2978820391144095,0.306553469959958,0.07807042656469432,0.6830390118251535,1.4483837965450248,0.08,0.042222222222222223
0.1,10,0,35,story_1_relative_to_lower_rms,0.04561380614321297,0.04561380614321297,0.021625681258378278,0.0798092085095968,0.16773331806328015,0.0,0.0
0.1,10,0,36,story_2_relative_to_lower_max_abs,0.28448235080029965,0.2845869146059514,0.09002117216273181,0.5849398174180401,1.3621920648988277,0.07111111111111111,0.028888888888888888
0.1,10,0,37,story_2_relative_to_lower_rms,0.037147111930779596,0.037147111930779596,0.012789559679492812,0.06906817412576644,0.15553115820187952,0.0,0.0
0.1,10,0,38,story_3_relative_to_lower_max_abs,0.3575012510619623,0.35776488417252156,0.11173916285607775,0.7246339049659011,1.6809675843593574,0.10222222222222223,0.042222222222222223
0.1,10,0,39,story_3_relative_to_lower_rms,0.05051133828007025,0.05051205203307143,0.012680452395608461,0.09753885410123522,0.22797774839944232,0.0,0.0
0.1,10,0,40,story_4_relative_to_lower_max_abs,0.5716760228404028,0.5731043180052954,0.15479806748782596,1.2120774742368992,2.840214777553581,0.16,0.08
0.1,10,0,41,story_4_relative_to_lower_rms,0.1229090976664269,0.1229090976664269,0.0275574710051638,0.24862735317142104,0.5875204153122395,0.013333333333333334,0.0
0.1,10,0,42,story_2_to_story_1_max_abs_ratio,-0.12724042360142987,0.18786781483771145,0.061976913160744614,0.3696299174251062,1.0419478167136471,0.05555555555555555,0.0
0.1,10,0,43,story_2_to_story_1_rms_ratio,-0.047303487182978596,0.05442532491057945,0.009170395019199206,0.13154024320259744,0.3890083072904815,0.0,0.0
0.1,10,0,44,story_3_to_story_2_max_abs_ratio,-0.05891448805547239,0.12331733572604363,0.09590708102944684,0.1626817333899277,0.31253446081652575,0.0,0.0
0.1,10,0,45,story_3_to_story_2_rms_ratio,-0.021241592312132886,0.02939408787585275,0.018428224094081007,0.04128232423465826,0.0934842942345068,0.0,0.0
0.1,10,0,46,story_4_to_story_3_max_abs_ratio,-0.07886968248628787,0.1324429401113619,0.09574558158249308,0.19192434457641736,0.3795035826984818,0.0022222222222222222,0.0
0.1,10,0,47,story_4_to_story_3_rms_ratio,-0.03141118188858291,0.03234457040476876,0.007130866172375757,0.06599611704526287,0.15874307408697633,0.0,0.0
0.1,10,0,48,story_1_max_abs_spatial_fraction,0.03900324011939031,0.1077176698189384,0.08172759016925013,0.1437756066506817,0.30656130641976115,0.0,0.0
0.1,10,0,49,story_1_rms_spatial_fraction,0.009941142807691308,0.01861003888885857,0.01241636712683358,0.025272042675724794,0.05825839487080352,0.0,0.0
0.1,10,0,50,story_2_max_abs_spatial_fraction,0.08021490049924873,0.17184932432100283,0.15667598476471073,0.210355905364929,0.38190452740576897,0.0,0.0
0.1,10,0,51,story_2_rms_spatial_fraction,0.018172397196397353,0.02337715861014106,0.017272603104381792,0.030172987522678132,0.059585698431437496,0.0,0.0
0.1,10,0,52,story_3_max_abs_spatial_fraction,-0.003746002864817536,0.08582357285099367,0.07356973042769147,0.10726757534529299,0.20744566117480415,0.0,0.0
0.1,10,0,53,story_3_rms_spatial_fraction,-0.00025409511693385184,0.017115373237892133,0.015380682996829636,0.021037836085650557,0.040146616587996536,0.0,0.0
0.1,10,0,54,story_4_max_abs_spatial_fraction,-0.14017028321094177,0.2075838034937567,0.16788014019341796,0.26594045963782664,0.5344182330349391,0.0,0.0
0.1,10,0,55,story_4_rms_spatial_fraction,-0.04481784168836833,0.04485660808475397,0.04029331708415193,0.05106487516400492,0.09088559324235432,0.0,0.0
0.1,10,0,56,ground_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,10,0,57,ground_spectral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,10,0,58,ground_band_energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,10,0,59,story_1_dominant_frequency,-0.0014902063066879192,0.0019869417422505565,0.0,0.023562230563406155,0.0,0.0,0.0
0.1,10,0,60,story_1_spectral_centroid,0.7159184200219869,0.7159616998565869,0.39773215160659614,1.0442762209543255,2.442614927627697,0.27555555555555555,0.09333333333333334
0.1,10,0,61,story_1_band_energy,0.005724529929712481,0.007557503295073489,0.0006846870922979974,0.028562410500092415,0.03315488526450976,0.0,0.0
0.1,10,0,62,story_2_dominant_frequency,-0.0002327598399397702,0.0002327598399397702,0.0,0.004937581836279206,0.0,0.0,0.0
0.1,10,0,63,story_2_spectral_centroid,0.4472351452626841,0.4472351452626841,0.40026245511825087,0.5184586082547833,0.941987081150498,0.03111111111111111,0.0
0.1,10,0,64,story_2_band_energy,0.0006096558139996086,0.0018237459642282596,9.240664515105021e-05,0.007039961628034463,0.007648637463045887,0.0,0.0
0.1,10,0,65,story_3_dominant_frequency,-0.0002532176886603994,0.0002532176886603994,0.0,0.00537155834304457,0.0,0.0,0.0
0.1,10,0,66,story_3_spectral_centroid,0.33426527700772557,0.33426527700772557,0.31531937140868416,0.36566291419291336,0.6212660865582665,0.0,0.0
0.1,10,0,67,story_3_band_energy,-0.0001282404416231676,0.0012514632397628035,5.299009229435012e-05,0.005432742927023847,0.005208577758916683,0.0,0.0
0.1,10,0,68,story_4_dominant_frequency,0.0002514180336248571,0.0002514180336248571,0.0,0.005333381894661715,0.0,0.0,0.0
0.1,10,0,69,story_4_spectral_centroid,0.2840460104150216,0.2840460104150216,0.24455772066155457,0.31969929129079017,0.5947402055616208,0.0,0.0
0.1,10,0,70,story_4_band_energy,0.00023645936284794842,0.0011416838625875252,6.400362676740377e-05,0.005385602437642121,0.004850043246401964,0.0,0.0
0.1,10,0,71,story_1_ground_correlation,-0.024066141043961216,0.0384005316695972,0.02411114973521506,0.054778300552715965,0.1186379189377186,0.0,0.0
0.1,10,0,72,story_2_ground_correlation,-0.004249550478093241,0.012200267000714944,0.010961125940701439,0.013523692551068178,0.022708531759771108,0.0,0.0
0.1,10,0,73,story_3_ground_correlation,0.008928647775185143,0.011134332684604608,0.006862825571769158,0.015100161668807642,0.032528389882205515,0.0,0.0
0.1,10,0,74,story_4_ground_correlation,0.001899244710408323,0.00343428773695747,0.0034646600890821974,0.003688116773986174,0.005604232046837739,0.0,0.0
0.1,10,0,75,story_2_story_1_correlation,-0.049004446451168734,0.05599691617879364,0.03662713526931577,0.08301671767626266,0.21387038291567384,0.0,0.0
0.1,10,0,76,story_3_story_2_correlation,-0.011353398548703165,0.02265003617216931,0.0209544921004344,0.025479921593703058,0.042939185187018905,0.0,0.0
0.1,10,0,77,story_4_story_3_correlation,-0.10645838138921304,0.10645838138921304,0.06804262206643902,0.1299963064125345,0.27363852958991747,0.0,0.0
0.1,10,1,0,story_1_mean,0.01682931701474768,0.24308897685877398,0.10382573642727616,0.5262545585238703,0.975174236460216,0.04666666666666667,0.013333333333333334
0.1,10,1,1,story_1_std,0.03719807508776493,0.037212060262170034,0.007872638102266807,0.07761971993513118,0.19124948051942664,0.0,0.0
0.1,10,1,2,story_1_max_abs,0.26121443747876893,0.2730728313765746,0.068070774157077,0.6123512485395125,1.4253552136686976,0.08,0.02666666666666667
0.1,10,1,3,story_1_rms,0.03721504773813289,0.037228928300455995,0.007872862027881348,0.0776509865455176,0.1912443781165455,0.0,0.0
0.1,10,1,4,story_1_peak_to_peak,0.26509386503540056,0.2665727898055702,0.06809465099304396,0.5825419151765101,1.3681131921688094,0.06888888888888889,0.02666666666666667
0.1,10,1,5,story_1_crest_factor,0.32100631915761935,0.37988027724209694,0.21225211933755783,0.5677732660329071,1.4050994794028946,0.10666666666666667,0.0
0.1,10,1,6,story_2_mean,0.02689474932462144,0.1471861600869666,0.05521738866077318,0.3414490613555386,0.6183443360355201,0.02666666666666667,0.006666666666666667
0.1,10,1,7,story_2_std,0.007481759685163314,0.007481759685163314,0.003927619078695776,0.013058467447243089,0.02598523424079625,0.0,0.0
0.1,10,1,8,story_2_max_abs,0.09890376952134665,0.10136887534286251,0.03358885503367784,0.2118114606797013,0.4546518409625352,0.006666666666666667,0.0
0.1,10,1,9,story_2_rms,0.007485001541820629,0.007485001541820629,0.003928031738627785,0.013060413122059291,0.02597133277592235,0.0,0.0
0.1,10,1,10,story_2_peak_to_peak,0.09126593942134854,0.09166608576746256,0.03138350172153633,0.19082040037421938,0.41189614188315066,0.0044444444444444444,0.0
0.1,10,1,11,story_2_crest_factor,0.1581784752841308,0.19138359804514374,0.18238833736106663,0.2219877675090521,0.3807192147354146,0.0,0.0
0.1,10,1,12,story_3_mean,-0.007046210505617374,0.0920470478742205,0.038063458597397695,0.19486648380598853,0.38402250657077597,0.008888888888888889,0.0
0.1,10,1,13,story_3_std,0.0034756621755414373,0.00348765970386242,0.0021940804764889895,0.005973474176085727,0.011380159736149708,0.0,0.0
0.1,10,1,14,story_3_max_abs,0.0595619360710181,0.059750219681287416,0.01948057512329061,0.1234873252301426,0.2805620807196622,0.0,0.0
0.1,10,1,15,story_3_rms,0.0034783057609600477,0.003490197532249161,0.002202579113754225,0.005977044700808189,0.011416545188297567,0.0,0.0
0.1,10,1,16,story_3_peak_to_peak,0.055307169373958624,0.055387603278341795,0.020872825159665993,0.11040974708074314,0.24833111695129673,0.0,0.0
0.1,10,1,17,story_3_crest_factor,0.158593786074668,0.18557328263800646,0.17041522980392493,0.217202741391151,0.3730192140433306,0.0,0.0
0.1,10,1,18,story_4_mean,0.014285124484583859,0.08064875008231558,0.03396135563015873,0.18602923711505565,0.32852337951387667,0.008888888888888889,0.0
0.1,10,1,19,story_4_std,0.0019714500563064604,0.002024747163231715,0.0009219492348249618,0.0038617979878188343,0.009019280662280341,0.0,0.0
0.1,10,1,20,story_4_max_abs,0.04942787281703402,0.04959963856588644,0.015955824285669485,0.10471823449766939,0.24916522134178962,0.0,0.0
0.1,10,1,21,story_4_rms,0.001972912562968976,0.002026124820988769,0.0009234051448164776,0.0038677054258762986,0.009009021810158424,0.0,0.0
0.1,10,1,22,story_4_peak_to_peak,0.04575941784856326,0.045768531573128254,0.015924996098568955,0.09393957361447115,0.21304429737252883,0.0,0.0
0.1,10,1,23,story_4_crest_factor,0.33677828200497373,0.3456871896593836,0.3359291315822095,0.3983344008363049,0.6796342723802355,0.0,0.0
0.1,10,1,24,ground_max_abs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,10,1,25,ground_rms,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,10,1,26,story_1_max_ground_amplification,0.30802662675564024,0.3230808761686927,0.09127418814310106,0.6676860274464173,1.831025488917245,0.09555555555555556,0.044444444444444446
0.1,10,1,27,story_1_rms_ground_amplification,0.040805535169398326,0.04081759836398323,0.009629388219532463,0.07986881555458648,0.20799496450866914,0.0,0.0
0.1,10,1,28,story_2_max_ground_amplification,0.10091237976176837,0.10341592515081112,0.035357569874835904,0.19922491269889978,0.575198224070475,0.0,0.0
