descriptor_set,model,candidate,alpha,C,gamma,epsilon,val_mse,val_mae,fit_seconds,mean_support_vector_ratio,selected
oracle_full,rbf_svr,rbf_svr_C_750_gamma_0p001_eps_0.04,,750.0,0.001,0.04,0.001713817463762934,0.026770106500907963,4.331686333985999,0.28404761904761905,False
oracle_full,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.02,,750.0,0.003,0.02,0.0017764984621210442,0.02343515823931447,20.3998329580063,0.49083333333333334,False
oracle_full,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.03,,750.0,0.003,0.03,0.0017486206717043837,0.024491888193057053,9.023825582989957,0.37297619047619046,False
oracle_full,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.04,,750.0,0.003,0.04,0.0017465277498938472,0.025914654986847308,4.353449292015284,0.29523809523809524,False
oracle_full,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.02,,750.0,0.01,0.02,0.0022818439706190742,0.02763533489964145,8.578080500010401,0.5422619047619047,False
oracle_full,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.03,,750.0,0.01,0.03,0.0023582862056633876,0.029729687779642248,3.6153173749917187,0.4235714285714286,False
oracle_full,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.04,,750.0,0.01,0.04,0.0025652044178856998,0.032942482273517155,1.7584728749934584,0.3514285714285714,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.02,,1000.0,0.0005,0.02,0.001703659026777393,0.024340728474267354,8.813934582984075,0.4763095238095238,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.03,,1000.0,0.0005,0.03,0.001745302374833392,0.026077086232301098,5.755662165989634,0.3655952380952381,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.04,,1000.0,0.0005,0.04,0.0018734382095347316,0.028065824596789374,3.5370263339718804,0.2869047619047619,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.02,,1000.0,0.00075,0.02,0.001629461263072288,0.02372226593586687,12.39575683302246,0.46976190476190477,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.03,,1000.0,0.00075,0.03,0.0016640575810287445,0.025125459830418362,7.414453584002331,0.35595238095238096,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.04,,1000.0,0.00075,0.04,0.0017034975678783763,0.02666467720869378,4.616878041997552,0.28154761904761905,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.02,,1000.0,0.001,0.02,0.0016191070825911295,0.023215327550100088,16.57218645903049,0.4698809523809524,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.03,,1000.0,0.001,0.03,0.0016442269224816927,0.024704561625843606,8.759459333028644,0.35333333333333333,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.04,,1000.0,0.001,0.04,0.0017277730469964123,0.026404993293624144,5.3582456249860115,0.28345238095238096,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.02,,1000.0,0.003,0.02,0.001815204096287584,0.023465968809999634,26.831508917035535,0.4988095238095238,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.03,,1000.0,0.003,0.03,0.0017756810391926386,0.024386822376145346,10.638237666978966,0.3763095238095238,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.04,,1000.0,0.003,0.04,0.0017571555738528728,0.02567884889909502,5.164030125015415,0.29738095238095236,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.02,,1000.0,0.01,0.02,0.0022835570791736723,0.027626757294303812,8.364482791977935,0.5428571428571428,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.03,,1000.0,0.01,0.03,0.002362669030632115,0.02975033937033127,3.6482723749941215,0.4245238095238095,False
oracle_full,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.04,,1000.0,0.01,0.04,0.0025666011766415442,0.03294591066999432,1.8076236250344664,0.3513095238095238,False
