feature_set,estimator,experiment_dir,metrics_path,model,best_candidate,condition_mode,output_mode,final_mode,n_features,best_epoch,best_val_mse,test_mse,test_mae,test_rmse,negative_prediction_ratio,mean_prediction_on_zero_entries,mae_on_damaged_entries,mean_true_damage,mean_pred_damage,precision_macro,recall_macro,f1_macro,exact_mask_match_ratio
response_spatial,ridge,results/tables/physics_ablation/debug_noise_005_1000/response_spatial/ridge,results/tables/physics_ablation/debug_noise_005_1000/response_spatial/ridge/metrics.json,PhysicsSklearnRegressor,ridge_alpha_0.01,not_applicable,clipped,not_applicable,64,not_available,0.006424263239711241,0.0058520799765084475,0.058564165650893896,0.0764988887272779,0.0,0.04476459542035682,0.09128000069183012,0.05872195439340504,0.0654758236747608,not_available,not_available,not_available,not_available
response_basic_only,ridge,results/tables/physics_ablation/debug_noise_005_1000/response_basic_only/ridge,results/tables/physics_ablation/debug_noise_005_1000/response_basic_only/ridge/metrics.json,PhysicsSklearnRegressor,ridge_alpha_0.01,not_applicable,clipped,not_applicable,52,not_available,0.006636163273156482,0.005923869884068787,0.05986271181445552,0.07696668034980324,0.0,0.045470004968418846,0.09398474714607061,0.05872195439340504,0.06511724628805061,not_available,not_available,not_available,not_available
response_spatial,elasticnet,results/tables/physics_ablation/debug_noise_005_1000/response_spatial/elasticnet,results/tables/physics_ablation/debug_noise_005_1000/response_spatial/elasticnet/metrics.json,PhysicsSklearnRegressor,elasticnet_alpha_0.0005_l1_0.1,not_applicable,clipped,not_applicable,64,not_available,0.007218844448266477,0.00678571576235002,0.06404808749473047,0.08237545606762987,0.0,0.04733922086264935,0.10366124321797894,0.05872195439340504,0.063055705450475,not_available,not_available,not_available,not_available
response_basic_only,elasticnet,results/tables/physics_ablation/debug_noise_005_1000/response_basic_only/elasticnet,results/tables/physics_ablation/debug_noise_005_1000/response_basic_only/elasticnet/metrics.json,PhysicsSklearnRegressor,elasticnet_alpha_0.0005_l1_0.1,not_applicable,clipped,not_applicable,52,not_available,0.007382788475349983,0.006774182052755465,0.06481198559399895,0.08230541934013498,0.0,0.04808127992885541,0.10447691700237295,0.05872195439340504,0.06315151560105263,not_available,not_available,not_available,not_available
response_correlation,random_forest,results/tables/physics_ablation/debug_noise_005_1000/response_correlation/random_forest,results/tables/physics_ablation/debug_noise_005_1000/response_correlation/random_forest/metrics.json,PhysicsSklearnRegressor,random_forest_depth_None_leaf_1,not_applicable,clipped,not_applicable,59,not_available,0.008709640746616653,0.00789533677018021,0.07011871345653574,0.08885570758358863,0.0,0.050405705159554406,0.11685404773364881,0.05872195439340504,0.060666350348496156,not_available,not_available,not_available,not_available
no_meta,random_forest,results/tables/physics_ablation/debug_noise_005_1000/no_meta/random_forest,results/tables/physics_ablation/debug_noise_005_1000/no_meta/random_forest/metrics.json,PhysicsSklearnRegressor,random_forest_depth_None_leaf_1,not_applicable,clipped,not_applicable,86,not_available,0.008674944822008483,0.007853340696901715,0.0703762559375339,0.08861907637129669,0.0,0.05079889493384708,0.1167899994406566,0.05872195439340504,0.06079382338218347,not_available,not_available,not_available,not_available
physics_no_meta_core,random_forest,results/tables/physics_ablation/debug_noise_005_1000/physics_no_meta_core/random_forest,results/tables/physics_ablation/debug_noise_005_1000/physics_no_meta_core/random_forest/metrics.json,PhysicsSklearnRegressor,random_forest_depth_None_leaf_1,not_applicable,clipped,not_applicable,86,not_available,0.008674944822008483,0.007853340696901715,0.0703762559375339,0.08861907637129669,0.0,0.05079889493384708,0.11678999944065657,0.05872195439340504,0.06079382338218346,not_available,not_available,not_available,not_available
full,random_forest,results/tables/physics_ablation/debug_noise_005_1000/full/random_forest,results/tables/physics_ablation/debug_noise_005_1000/full/random_forest/metrics.json,PhysicsSklearnRegressor,random_forest_depth_None_leaf_1,not_applicable,clipped,not_applicable,92,not_available,0.008682215903351196,0.007904003858542707,0.07061029350057392,0.0889044647840743,0.0,0.05123429245231025,0.1165466555363451,0.05872195439340504,0.06107265415020478,not_available,not_available,not_available,not_available
response_frequency,random_forest,results/tables/physics_ablation/debug_noise_005_1000/response_frequency/random_forest,results/tables/physics_ablation/debug_noise_005_1000/response_frequency/random_forest/metrics.json,PhysicsSklearnRegressor,random_forest_depth_None_leaf_1,not_applicable,clipped,not_applicable,75,not_available,0.009137121528352306,0.008874180271873339,0.07454766301817706,0.0942028676414542,0.0,0.053347926309765765,0.12480771296733191,0.05872195439340504,0.05979918359798279,not_available,not_available,not_available,not_available
response_spatial,random_forest,results/tables/physics_ablation/debug_noise_005_1000/response_spatial/random_forest,results/tables/physics_ablation/debug_noise_005_1000/response_spatial/random_forest/metrics.json,PhysicsSklearnRegressor,random_forest_depth_None_leaf_1,not_applicable,clipped,not_applicable,64,not_available,0.009259948759629549,0.008988341300532167,0.07507471088897552,0.09480686315099855,0.0,0.05273750841219062,0.12803144934517344,0.05872195439340504,0.05844040443381447,not_available,not_available,not_available,not_available
response_basic_only,random_forest,results/tables/physics_ablation/debug_noise_005_1000/response_basic_only/random_forest,results/tables/physics_ablation/debug_noise_005_1000/response_basic_only/random_forest/metrics.json,PhysicsSklearnRegressor,random_forest_depth_None_leaf_3,not_applicable,clipped,not_applicable,52,not_available,0.00935389693336102,0.00915336927658191,0.07592029230452245,0.09567324221840666,0.0,0.053531959302646266,0.12899825032020648,0.05872195439340504,0.0587203699742226,not_available,not_available,not_available,not_available
